	chrom	start	end	region	is_bad_bin	log2_insulation_score_200000	n_valid_pixels_200000	boundary_strength_200000	is_boundary_200000
2222	chr8	98370000	98380000	chr8	False	-0.2714914151934118	377.0	0.3893907952006274	True
2223	chr8	98840000	98850000	chr8	True	-0.5255463424368862	342.0	0.6941457636847214	True
2224	chr8	99410000	99420000	chr8	False	-0.4848589570109377	397.0	0.6161579457680553	True
2225	chr8	100810000	100820000	chr8	False	-0.7422710829689985	397.0	1.028143341745434	True
2226	chr8	101600000	101610000	chr8	False	-0.3368516519513987	397.0	0.3856482743694618	True
2227	chr8	102370000	102380000	chr8	False	-0.2571868461096437	397.0	0.4066030217418727	True
2228	chr8	102780000	102790000	chr8	False	-0.6316319108559072	397.0	0.798872583339521	True
2229	chr8	103350000	103360000	chr8	False	-0.1703028297995123	397.0	0.2896505324944816	True
2230	chr8	104060000	104070000	chr8	False	-0.5428924659022989	397.0	0.5766077854654488	True
2231	chr8	104590000	104600000	chr8	False	-0.6886547117080356	377.0	0.9422846780248249	True
2232	chr8	105080000	105090000	chr8	False	-0.295298175886023	377.0	0.3732323494758939	True
2233	chr8	105290000	105300000	chr8	False	-0.5355084991070855	397.0	0.927221387722282	True
2234	chr8	106120000	106130000	chr8	False	-0.2575426345294827	397.0	0.6173023901272944	True
2235	chr8	106400000	106410000	chr8	False	-0.1014268976206685	377.0	0.2514149467310905	True
2236	chr8	106680000	106690000	chr8	False	-0.2861777135785414	397.0	0.620261354738001	True
2237	chr8	107050000	107060000	chr8	False	-0.5821319930543378	397.0	1.0960472527425325	True
2238	chr8	107370000	107380000	chr8	False	-0.1945235370175097	397.0	0.4601463909054352	True
2239	chr8	107590000	107600000	chr8	False	-0.6107893317933507	397.0	1.0953304246380104	True
2240	chr8	108680000	108690000	chr8	False	-0.1445832557277226	397.0	0.3399422029016108	True
2241	chr8	108950000	108960000	chr8	False	-0.2383456607180938	397.0	0.3208410098839763	True
2242	chr8	109540000	109550000	chr8	False	-0.6097895421476847	397.0	0.8511619153135146	True
2243	chr8	110100000	110110000	chr8	False	-0.3040497961780785	397.0	0.3560995752523903	True
2244	chr8	110610000	110620000	chr8	False	-0.4489142167693618	397.0	0.866461606205241	True
2245	chr8	111300000	111310000	chr8	False	-0.3818003913078506	397.0	0.7092913240116099	True
2246	chr8	111650000	111660000	chr8	False	-0.1757384339352198	397.0	0.3205052365701517	True
2247	chr8	112040000	112050000	chr8	False	-1.0683257501283578	397.0	1.6673934658457676	True
2248	chr8	112540000	112550000	chr8	False	-0.2044245158736571	397.0	0.5367151071405314	True
2249	chr8	112960000	112970000	chr8	False	-0.2559358121440649	377.0	0.4897485239239706	True
2250	chr8	113640000	113650000	chr8	False	-0.6683718399658067	357.0	1.0602359959613026	True
2251	chr8	114050000	114060000	chr8	False	-0.4833522028969921	397.0	0.9117779969870636	True
2252	chr8	114440000	114450000	chr8	False	-1.1052730202273704	377.0	1.8925948467030551	True
2253	chr8	115080000	115090000	chr8	False	-0.1981441271068379	397.0	0.3117148774160571	True
2254	chr8	115700000	115710000	chr8	False	-0.3933854528968142	397.0	0.5160219145904886	True
2255	chr8	116470000	116480000	chr8	False	-0.7842288455150864	397.0	0.9148455550537208	True
2256	chr8	116910000	116920000	chr8	False	-0.469623371170228	397.0	0.6019273173496515	True
2257	chr8	117590000	117600000	chr8	False	-0.6697546490389009	397.0	0.9794850118891189	True
2258	chr8	117890000	117900000	chr8	False	-0.6168074770270391	397.0	0.47258477916192	True
2259	chr8	118280000	118290000	chr8	False	-0.2350295188078638	397.0	0.3973555742869098	True
2260	chr8	118850000	118860000	chr8	False	-0.24786511898857	397.0	0.2632249167729815	True
2261	chr8	119380000	119390000	chr8	False	-0.7560447598074118	397.0	1.287697866091267	True
2262	chr8	119670000	119680000	chr8	False	-0.0947227930749831	397.0	0.2680204109528896	True
2263	chr8	119910000	119920000	chr8	False	-0.1325296143994008	397.0	0.3974315460360003	True
2264	chr8	120160000	120170000	chr8	False	-0.1992339841012788	397.0	0.4758121074983933	True
2265	chr8	120620000	120630000	chr8	False	-0.5826565399787043	397.0	1.200128769314189	True
2266	chr8	120810000	120820000	chr8	False	-0.1368082979022782	397.0	0.2794604631726142	True
2267	chr8	121100000	121110000	chr8	False	-0.1589258215175152	397.0	0.5615902429770055	True
2268	chr8	121530000	121540000	chr8	False	-0.4535446197409153	397.0	0.9464564350513882	True
2269	chr8	121950000	121960000	chr8	False	-0.3512912722539899	397.0	0.4659493001397481	True
2270	chr8	122570000	122580000	chr8	False	-0.1897107909958917	397.0	0.5981879880780511	True
2271	chr8	122870000	122880000	chr8	False	-0.200947753779498	397.0	0.3355577121350304	True
2272	chr8	123100000	123110000	chr8	False	-0.3197729363241904	397.0	0.932961941601406	True
2273	chr8	124020000	124030000	chr8	False	-0.6301383442680752	397.0	1.3601686451186412	True
2274	chr8	124370000	124380000	chr8	False	-0.3782203031454486	397.0	0.5601643454690333	True
2275	chr8	125050000	125060000	chr8	False	-0.4854975050455023	397.0	0.9271015577247262	True
2276	chr8	125570000	125580000	chr8	False	-0.1644990217383932	377.0	0.4855833226230706	True
2277	chr8	125900000	125910000	chr8	False	-0.8241032475472456	397.0	1.5379221040445168	True
2278	chr8	126470000	126480000	chr8	False	-0.5852014461058878	397.0	0.844727364634373	True
2279	chr8	126930000	126940000	chr8	False	-0.914328000818648	397.0	1.743786481458058	True
2280	chr8	127190000	127200000	chr8	False	-0.2325843800839859	397.0	0.5120391700199496	True
2281	chr8	127590000	127600000	chr8	False	-0.3720278164641626	397.0	0.669573070731558	True
2282	chr9	4490000	4500000	chr9	True	-0.9507423402369648	361.0	1.6445115478973311	True
2283	chr9	5070000	5080000	chr9	True	-0.0902634664586862	361.0	0.4048258407040279	True
2284	chr9	5780000	5790000	chr9	True	-0.1464103588650698	342.0	0.4054188636959369	True
2285	chr9	7210000	7220000	chr9	False	-0.421789102561721	358.0	0.7432386939541951	True
2286	chr9	7590000	7600000	chr9	False	-0.4453105884132	337.0	1.0021474988720322	True
2287	chr9	7910000	7920000	chr9	False	-0.1435067965107963	397.0	0.3287270840925403	True
2288	chr9	8230000	8240000	chr9	True	-0.4613205056865389	306.0	1.0009605982053416	True
2289	chr9	8680000	8690000	chr9	False	-0.278628460428956	377.0	0.7738459710320307	True
2290	chr9	9020000	9030000	chr9	False	-0.6221494721654628	377.0	1.1827121542701269	True
2291	chr9	9380000	9390000	chr9	True	-0.9176498397561704	324.0	1.2102076285753405	True
2292	chr9	9860000	9870000	chr9	True	-0.155358155021371	361.0	0.2906924227030228	True
2293	chr9	10190000	10200000	chr9	True	-0.360554449599096	361.0	0.6195099437106328	True
2294	chr9	10900000	10910000	chr9	False	-0.6113486699080701	377.0	0.8259467810727884	True
2295	chr9	11500000	11510000	chr9	True	-0.1727313077726231	342.0	0.3604625952309805	True
2296	chr9	11810000	11820000	chr9	True	-0.1447755440379724	306.0	0.3075113821504185	True
2297	chr9	12130000	12140000	chr9	True	-0.2132511155856019	324.0	0.4090847021694328	True
2298	chr9	12370000	12380000	chr9	True	-0.1204563574614699	306.0	0.262850413478837	True
2299	chr9	12740000	12750000	chr9	True	-0.1541790892722595	342.0	0.3020063182837461	True
2300	chr9	13190000	13200000	chr9	False	-1.0303096257849584	277.0	1.6082039392707346	True
2301	chr9	13840000	13850000	chr9	False	-1.2508137292520305	397.0	1.7440453369836884	True
2302	chr9	14420000	14430000	chr9	True	-0.4284266275210501	361.0	0.8374189465137756	True
2303	chr9	14770000	14780000	chr9	False	-0.6101629232324911	397.0	1.0805812927684864	True
2304	chr9	15310000	15320000	chr9	False	-0.8534909725989682	397.0	1.1470356270966775	True
2305	chr9	15680000	15690000	chr9	False	-0.3900530779914579	397.0	0.6730022477551018	True
2306	chr9	15920000	15930000	chr9	False	-0.2046324719370215	397.0	0.3325430935401032	True
2307	chr9	16610000	16620000	chr9	True	-0.3653819145580008	342.0	0.5141365835334244	True
2308	chr9	17200000	17210000	chr9	True	-0.2039735422807524	306.0	0.3170121025907613	True
2309	chr9	18260000	18270000	chr9	True	-1.26588786503603	266.0	1.9362541628455487	True
2310	chr9	18760000	18770000	chr9	False	-0.4721378036810351	377.0	0.979780359734232	True
2311	chr9	19490000	19500000	chr9	False	-0.1696037442115509	271.0	0.5037662018877073	True
2312	chr9	20440000	20450000	chr9	False	-0.555306897619633	357.0	1.014956499020219	True
2313	chr9	20650000	20660000	chr9	False	-0.2085502630528923	397.0	0.3440424990540264	True
2314	chr9	20870000	20880000	chr9	False	-0.2998289541246828	397.0	0.4854267274512529	True
2315	chr9	21150000	21160000	chr9	False	-0.0905335055540547	397.0	0.4024174947337106	True
2316	chr9	21540000	21550000	chr9	False	-0.2426843004122482	397.0	0.5712282882912718	True
2317	chr9	22160000	22170000	chr9	False	-0.2146354369967629	397.0	0.4834021601966585	True
2318	chr9	22480000	22490000	chr9	False	-0.9241780022673012	397.0	1.4906443716936888	True
2319	chr9	23010000	23020000	chr9	False	-0.1875633645967428	397.0	0.3271246926690293	True
2320	chr9	23280000	23290000	chr9	True	-0.5071092223252167	361.0	0.7169670539240017	True
2321	chr9	24110000	24120000	chr9	False	-0.3154815657899912	358.0	0.5195858669428244	True
2322	chr9	24520000	24530000	chr9	False	-0.7518786318751154	397.0	1.160441561358721	True
2323	chr9	25110000	25120000	chr9	False	-0.7756466848328302	377.0	1.1264556773440444	True
2324	chr9	25640000	25650000	chr9	False	-0.9199382595386808	377.0	1.3196289068356168	True
2325	chr9	26140000	26150000	chr9	False	-0.2365799510114452	397.0	0.500237291119931	True
2326	chr9	26770000	26780000	chr9	False	-0.5974799680956974	377.0	0.2777787602114751	True
2327	chr9	26990000	27000000	chr9	False	-0.8411128605486973	397.0	0.8298596690784851	True
2328	chr9	27390000	27400000	chr9	False	-1.0634185342517122	397.0	1.3783496884212412	True
2329	chr9	27780000	27790000	chr9	False	-0.1288857306327228	397.0	0.2563866726309582	True
2330	chr9	28250000	28260000	chr9	False	-0.9299049392318492	397.0	1.173764946788334	True
2331	chr9	28760000	28770000	chr9	False	-0.4331361020431995	397.0	0.464866669813834	True
2332	chr9	29650000	29660000	chr9	False	-1.013533629472651	397.0	1.2457254587965367	True
2333	chr9	29980000	29990000	chr9	False	-0.0837908393076185	397.0	0.2755713026672685	True
2334	chr9	30420000	30430000	chr9	False	-1.0771233612158757	397.0	1.728323552662112	True
2335	chr9	30930000	30940000	chr9	False	-0.6596133074281288	397.0	1.1491058004493784	True
2336	chr9	31090000	31100000	chr9	False	-0.4644581274031832	397.0	0.395746416239047	True
2337	chr9	31550000	31560000	chr9	False	-0.4675561326649186	397.0	0.905834619913523	True
2338	chr9	31920000	31930000	chr9	False	-0.7379691224087035	397.0	1.3088587058350136	True
2339	chr9	32220000	32230000	chr9	False	-0.6097846463943147	397.0	0.9690917410076788	True
2340	chr9	32580000	32590000	chr9	False	-0.394638520567846	397.0	0.4871918513487877	True
2341	chr9	33250000	33260000	chr9	False	-0.7172350945849949	377.0	1.1931417795007553	True
2342	chr9	33800000	33810000	chr9	False	-0.4701827288194445	397.0	0.5735252699055369	True
2343	chr9	34480000	34490000	chr9	False	-0.4899389688324445	397.0	0.6981145328625108	True
2344	chr9	35200000	35210000	chr9	False	-0.6081551797530753	357.0	0.8234657565066847	True
2345	chr9	35560000	35570000	chr9	False	-1.3450732654778046	377.0	2.1887261695588287	True
2346	chr9	36390000	36400000	chr9	False	-0.021694746667123	358.0	0.4417314782545486	True
2347	chr9	36700000	36710000	chr9	False	-1.001982446645311	317.0	1.432104371965943	True
2348	chr9	37330000	37340000	chr9	True	-0.4618586095660381	361.0	0.9983132458929508	True
2349	chr9	37660000	37670000	chr9	False	-0.7758745981104727	397.0	1.2462564243655443	True
2350	chr9	37950000	37960000	chr9	True	-0.6922469904094143	361.0	0.9181168193219787	True
2351	chr9	38960000	38970000	chr9	True	-0.419696774745889	361.0	0.6443919952718036	True
2352	chr9	39440000	39450000	chr9	True	-0.3999406680029548	323.0	0.5267150558320236	True
2353	chr9	40190000	40200000	chr9	False	-0.9219385830371212	397.0	1.274418820238901	True
2354	chr9	40800000	40810000	chr9	False	-0.4036353634732868	397.0	0.5262613948104861	True
2355	chr9	41210000	41220000	chr9	False	-1.0206468930665749	377.0	1.639694832723365	True
2356	chr9	41460000	41470000	chr9	False	-0.0914035356926157	377.0	0.2630783039603628	True
2357	chr9	41960000	41970000	chr9	False	-0.8681461529572491	397.0	1.1632072790660355	True
2358	chr9	42310000	42320000	chr9	False	-0.6741768603114158	397.0	1.1955163935966284	True
2359	chr9	42950000	42960000	chr9	False	-0.6154750809015485	397.0	0.9768127139775448	True
2360	chr9	43310000	43320000	chr9	False	-0.4521956931179346	397.0	0.6586679608805689	True
2361	chr9	44100000	44110000	chr9	False	-0.1271823266810871	397.0	0.3421362869600811	True
2362	chr9	44410000	44420000	chr9	False	-0.3590267972609083	397.0	0.7311119521044567	True
2363	chr9	44760000	44770000	chr9	False	-0.0644089519136298	397.0	0.3010331687223269	True
2364	chr9	45170000	45180000	chr9	False	-0.2425335953317028	397.0	0.6664769961574344	True
2365	chr9	45430000	45440000	chr9	False	-0.2057585924869784	397.0	0.6501302652549875	True
2366	chr9	45950000	45960000	chr9	False	-0.4752868300830294	397.0	0.9976298868781286	True
2367	chr9	46320000	46330000	chr9	False	-0.9018718717406732	397.0	1.459593626053333	True
2368	chr9	46870000	46880000	chr9	False	-0.3361648154577225	397.0	0.3395705756413	True
2369	chr9	47150000	47160000	chr9	False	-0.3228787485564078	397.0	0.3043504342325704	True
2370	chr9	47920000	47930000	chr9	False	-0.3588744254601306	397.0	0.4460641072747433	True
2371	chr9	48160000	48170000	chr9	False	-0.3048059312492888	397.0	0.2822957426470964	True
2372	chr9	48630000	48640000	chr9	False	-0.6812626551116976	397.0	0.9006796094554846	True
2373	chr9	48980000	48990000	chr9	False	-0.6418728857523717	397.0	1.0674756051583782	True
2374	chr9	49490000	49500000	chr9	False	-0.9151745201011638	397.0	1.4943468666514557	True
2375	chr9	50430000	50440000	chr9	False	-0.5355153633423071	377.0	0.8188611393981102	True
2376	chr9	50790000	50800000	chr9	False	-0.280022591473332	397.0	0.2630227089853075	True
2377	chr9	51150000	51160000	chr9	False	-0.3794634002269253	397.0	0.6406945751616842	True
2378	chr9	51330000	51340000	chr9	False	-0.3776485437248981	397.0	0.4148753635707333	True
2379	chr9	51950000	51960000	chr9	False	-0.6969907105366401	397.0	1.1615030078266644	True
2380	chr9	52370000	52380000	chr9	False	-0.5216344424439534	397.0	0.5197037942668925	True
2381	chr9	53150000	53160000	chr9	False	-0.6396298685408084	377.0	0.883175411441406	True
2382	chr9	53680000	53690000	chr9	False	-0.5851391467826152	377.0	0.8990912962150823	True
2383	chr9	54160000	54170000	chr9	False	-0.1105913728782139	397.0	0.5263095051087925	True
2384	chr9	54690000	54700000	chr9	False	-0.2741561286314409	397.0	0.5342493358446377	True
2385	chr9	54920000	54930000	chr9	False	-0.0001708100541301	377.0	0.2597120636986734	True
2386	chr9	55400000	55410000	chr9	False	-0.35261922736712	397.0	0.309826051982373	True
2387	chr9	55540000	55550000	chr9	False	-0.4913995731550862	377.0	0.943736294238446	True
2388	chr9	55950000	55960000	chr9	True	-0.5551582155005143	361.0	1.012261078717331	True
2389	chr9	56620000	56630000	chr9	False	-0.3936220263519104	397.0	0.741747132615803	True
2390	chr9	56870000	56880000	chr9	False	-0.3390670165949717	397.0	0.554616064564146	True
2391	chr9	57140000	57150000	chr9	False	-0.2666993199151656	397.0	0.4131507186712443	True
2392	chr9	57440000	57450000	chr9	False	-0.3440652549285078	397.0	0.9082696795053888	True
2393	chr9	58000000	58010000	chr9	False	-0.1406839015201306	397.0	0.3433240511921938	True
2394	chr9	58290000	58300000	chr9	False	-0.2432474244966904	397.0	0.712716766768167	True
2395	chr9	58530000	58540000	chr9	False	-0.2132033792167132	397.0	0.4411342426732146	True
2396	chr9	58890000	58900000	chr9	False	-0.2365979912017157	397.0	0.4733997271193366	True
2397	chr9	59280000	59290000	chr9	False	-0.9370996675433764	397.0	1.4537375645775523	True
2398	chr9	59670000	59680000	chr9	False	-0.5959191656436318	397.0	0.7025996641161025	True
2399	chr9	59960000	59970000	chr9	False	-0.4153795292390431	397.0	0.5663022383965969	True
2400	chr9	60240000	60250000	chr9	False	-0.367954749132344	397.0	0.3531514020238231	True
2401	chr9	60670000	60680000	chr9	False	-0.6041513111533977	397.0	1.0417185806729736	True
2402	chr9	60900000	60910000	chr9	False	-0.5828271675652192	397.0	0.5451893434214445	True
2403	chr9	61380000	61390000	chr9	False	-0.1380692632119995	397.0	0.5388923087878894	True
2404	chr9	61910000	61920000	chr9	False	-1.1817640204826405	397.0	1.9427583374085493	True
2405	chr9	62260000	62270000	chr9	False	-0.4378432606852886	377.0	0.8875495329334255	True
2406	chr9	62780000	62790000	chr9	False	-0.3378174121935129	397.0	0.4536401361274961	True
2407	chr9	63130000	63140000	chr9	False	-0.6579368640102816	397.0	1.0495704316834755	True
2408	chr9	63590000	63600000	chr9	False	-0.1060006694303846	397.0	0.2743048835951443	True
2409	chr9	63870000	63880000	chr9	False	-0.6890800587832003	397.0	1.020554038194852	True
2410	chr9	64120000	64130000	chr9	False	-0.2303426258712267	397.0	0.2685531289332339	True
2411	chr9	64310000	64320000	chr9	False	-0.7553731487375286	397.0	1.2632719836656472	True
2412	chr9	64730000	64740000	chr9	False	-0.2037295301619855	397.0	0.364323522654516	True
2413	chr9	64960000	64970000	chr9	False	-0.2901261295610585	397.0	0.3777432527641361	True
2414	chr9	65200000	65210000	chr9	False	-0.3794691565059886	397.0	0.4758782700341947	True
2415	chr9	65580000	65590000	chr9	False	-0.3898411948073506	397.0	0.705164209597949	True
2416	chr9	66130000	66140000	chr9	False	-0.4711749397634463	397.0	0.9380898052462552	True
2417	chr9	66500000	66510000	chr9	False	-0.2969577583944623	397.0	0.4538857860634481	True
2418	chr9	66980000	66990000	chr9	False	-0.3734507516239124	397.0	0.6501698545547672	True
2419	chr9	67280000	67290000	chr9	False	-0.2048019385716314	397.0	0.4257230325988371	True
2420	chr9	67640000	67650000	chr9	False	-0.451616157702743	397.0	0.3674876356773335	True
2421	chr9	68010000	68020000	chr9	False	-1.0309896365945836	397.0	1.6963422347736166	True
2422	chr9	68760000	68770000	chr9	False	-0.6713762836341859	397.0	0.8508442336699461	True
2423	chr9	69290000	69300000	chr9	False	-0.555129290366104	397.0	0.676802694176001	True
2424	chr9	69500000	69510000	chr9	False	-0.545733158997128	397.0	0.5005423357209556	True
2425	chr9	69980000	69990000	chr9	False	-0.854603690741928	397.0	1.315735006612102	True
2426	chr9	70620000	70630000	chr9	False	-0.6861655774573738	397.0	1.1461141172977614	True
2427	chr9	71100000	71110000	chr9	False	-0.2542310335748012	377.0	0.5433941765212471	True
2428	chr9	71620000	71630000	chr9	False	-0.3617768133112565	397.0	0.7188349398150897	True
2429	chr9	71820000	71830000	chr9	False	-0.24457348101457	397.0	0.4580519257946864	True
2430	chr9	72440000	72450000	chr9	False	-0.4861804828667186	397.0	0.8479809482910381	True
2431	chr9	73150000	73160000	chr9	False	-0.8776428618818121	397.0	1.2221274503568118	True
2432	chr9	73530000	73540000	chr9	False	-0.2309003181383691	377.0	0.4849355477459472	True
2433	chr9	74100000	74110000	chr9	False	-0.925786047599008	397.0	1.4137902624231549	True
2434	chr9	74870000	74880000	chr9	False	-0.9171306898057132	397.0	1.1302515697048237	True
2435	chr9	75270000	75280000	chr9	False	-0.2654936877019366	397.0	0.3675950965850721	True
2436	chr9	75690000	75700000	chr9	False	-0.6980637850783177	397.0	0.8349500563631633	True
2437	chr9	76240000	76250000	chr9	False	-0.6272865279111621	397.0	0.8629421236429113	True
2438	chr9	76850000	76860000	chr9	False	-0.0346052808591435	358.0	0.2505878943042907	True
2439	chr9	77380000	77390000	chr9	False	-0.7733758039081491	397.0	1.2181457378270983	True
2440	chr9	77780000	77790000	chr9	False	-0.3932850662505061	397.0	0.5212057499213009	True
2441	chr9	78040000	78050000	chr9	False	-0.3347168169523038	377.0	0.4307195587825302	True
2442	chr9	78230000	78240000	chr9	True	-0.5506879558748978	266.0	1.127317826824915	True
2443	chr9	78590000	78600000	chr9	False	-1.0030301889416138	397.0	1.3564086297733071	True
2444	chr9	79730000	79740000	chr9	False	-1.1478152320385466	377.0	1.8704399274526935	True
2445	chr9	80060000	80070000	chr9	False	-0.7081384920081766	377.0	1.05423974524635	True
2446	chr9	80290000	80300000	chr9	False	-0.5100367272896746	357.0	0.2554054159413183	True
2447	chr9	80950000	80960000	chr9	True	-0.1323709423244257	323.0	0.3576632363885187	True
2448	chr9	81630000	81640000	chr9	False	-0.582346095061456	397.0	0.8941061549344997	True
2449	chr9	81930000	81940000	chr9	True	-0.3355136355113331	361.0	0.4614987724775007	True
2450	chr9	82830000	82840000	chr9	False	-0.9023203018646244	377.0	1.2758993597834034	True
2451	chr9	83370000	83380000	chr9	False	-0.3474655667404212	358.0	0.5403459680657959	True
2452	chr9	83780000	83790000	chr9	False	-0.6166713209850812	397.0	0.7734202356641393	True
2453	chr9	85320000	85330000	chr9	False	-0.4148683631104806	397.0	0.5711813334030316	True
2454	chr9	85740000	85750000	chr9	False	-1.044194808318362	397.0	1.5079960255045135	True
2455	chr9	86450000	86460000	chr9	False	-0.9126576345044376	397.0	1.2027705034620488	True
2456	chr9	87020000	87030000	chr9	False	-0.418478738855374	377.0	0.8234400690123694	True
2457	chr9	87260000	87270000	chr9	False	-0.3875926129657075	377.0	0.6700095288749734	True
2458	chr9	87730000	87740000	chr9	False	-0.277885614669787	321.0	0.5566530986834721	True
2459	chr9	88220000	88230000	chr9	False	-0.3630594759427999	377.0	0.7471931419136464	True
2460	chr9	89690000	89700000	chr9	False	-0.5712462379097154	397.0	0.99179556050249	True
2461	chr9	90100000	90110000	chr9	False	-0.7001824343514175	397.0	1.1686888156727264	True
2462	chr9	90680000	90690000	chr9	False	-0.2878470429366087	339.0	0.5540455705769043	True
2463	chr9	91340000	91350000	chr9	False	-0.4013200376906379	337.0	0.7576303166360221	True
2464	chr9	92110000	92120000	chr9	False	-0.5933587867644251	397.0	0.9193992276628736	True
2465	chr9	92440000	92450000	chr9	False	-0.245810651869514	377.0	0.5651069907835917	True
2466	chr9	92620000	92630000	chr9	True	-0.1877259054204054	342.0	0.2611568096416793	True
2467	chr9	93020000	93030000	chr9	False	-0.2917442446077719	397.0	0.5753125156648327	True
2468	chr9	93430000	93440000	chr9	True	-0.2151215370682395	270.0	0.3656471357346438	True
2469	chr9	93910000	93920000	chr9	True	-0.2290649694571039	361.0	0.3420516204647685	True
2470	chr9	94730000	94740000	chr9	False	-0.7537621103114635	377.0	1.0508375954126572	True
2471	chr9	95430000	95440000	chr9	False	-1.0921493501906945	377.0	1.7048582596360988	True
2472	chr9	95860000	95870000	chr9	False	-0.3673056026005393	397.0	0.4034674661600617	True
2473	chr9	96230000	96240000	chr9	False	-0.3797747152202899	397.0	0.8785220442725401	True
2474	chr9	96530000	96540000	chr9	False	-0.3307832109720763	397.0	0.6380024881016679	True
2475	chr9	96880000	96890000	chr9	False	-0.520251153134114	397.0	0.7905524543374336	True
2476	chr9	97190000	97200000	chr9	False	-0.6917745850073223	377.0	0.810487423247074	True
2477	chr9	98030000	98040000	chr9	False	-0.3023644498642757	397.0	0.2937130160700314	True
2478	chr9	98250000	98260000	chr9	True	-0.3145617809068162	361.0	0.3285894281518212	True
2479	chr9	98600000	98610000	chr9	False	-0.695384468300833	397.0	1.1601347680067644	True
2480	chr9	98910000	98920000	chr9	True	-0.9321082175175754	361.0	1.4407992287313722	True
2481	chr9	99670000	99680000	chr9	False	-0.6549124033817981	397.0	0.9088332427195251	True
2482	chr9	100430000	100440000	chr9	False	-1.1384179025820484	397.0	1.778708727232862	True
2483	chr9	101250000	101260000	chr9	False	-0.7407495624124102	397.0	0.9626850566561068	True
2484	chr9	101600000	101610000	chr9	False	-0.1863501288018177	397.0	0.3234481795042166	True
2485	chr9	102360000	102370000	chr9	False	-0.6601377435789717	397.0	0.3503971665816297	True
2486	chr9	102600000	102610000	chr9	False	-0.7257648037726864	397.0	0.9006317790338475	True
2487	chr9	102880000	102890000	chr9	False	-0.1694746495036512	397.0	0.3544468871117571	True
2488	chr9	103360000	103370000	chr9	False	-0.5740337652253502	397.0	0.9430409540614392	True
2489	chr9	103990000	104000000	chr9	False	-0.86922665030952	397.0	1.150182489931141	True
2490	chr9	104400000	104410000	chr9	False	-0.5962836921443332	397.0	0.8039519793760511	True
2491	chr9	105040000	105050000	chr9	False	-0.1835961193786381	397.0	0.3984076053997839	True
2492	chr9	105390000	105400000	chr9	False	-1.009489265765123	377.0	1.608472162501546	True
2493	chr9	105640000	105650000	chr9	False	-0.171782651319396	377.0	0.3548280729053183	True
2494	chr9	106160000	106170000	chr9	False	-0.6815355863718164	397.0	1.1370963162914431	True
2495	chr9	106510000	106520000	chr9	False	-0.227603097491871	397.0	0.4888816784267985	True
2496	chr9	106890000	106900000	chr9	False	-0.8312592999394514	397.0	1.3588387590344366	True
2497	chr9	107230000	107240000	chr9	False	-0.162551766926913	377.0	0.6547241952109152	True
2498	chr9	107560000	107570000	chr9	False	-0.2492581096980959	397.0	0.6383411686436499	True
2499	chr9	107770000	107780000	chr9	False	-0.190125761433922	397.0	0.2831154565234098	True
2500	chr9	108080000	108090000	chr9	False	-0.0186811528248149	397.0	0.2708007839297373	True
2501	chr9	108290000	108300000	chr9	False	-0.1216312551937704	397.0	0.2546656847821669	True
2502	chr9	108560000	108570000	chr9	False	-0.2771982045082589	397.0	0.7840503620516805	True
2503	chr9	108980000	108990000	chr9	False	-0.0226655797743214	317.0	0.4679509422013182	True
2504	chr9	109860000	109870000	chr9	False	-0.8334609984130129	397.0	1.4315732680289956	True
2505	chr9	110120000	110130000	chr9	False	-0.3829985163749174	397.0	0.514557774937445	True
2506	chr9	110310000	110320000	chr9	False	-0.245102705827356	397.0	0.2624479688541003	True
2507	chr9	111080000	111090000	chr9	False	-0.0936939568722909	397.0	0.3033971348155679	True
2508	chr9	111330000	111340000	chr9	False	-0.5856896924371902	397.0	1.0144364723785144	True
2509	chr9	111930000	111940000	chr9	False	-0.772522791384515	397.0	0.9865437271194966	True
2510	chr9	112800000	112810000	chr9	False	-0.2547476948512239	357.0	0.420434695778843	True
2511	chr9	113420000	113430000	chr9	False	-0.1693967031032018	377.0	0.293406276852549	True
2512	chr9	113650000	113660000	chr9	False	-0.8630815797685495	377.0	1.5507293307888863	True
2513	chr9	114630000	114640000	chr9	False	-0.3432818462967837	397.0	0.6296619922326795	True
2514	chr9	114950000	114960000	chr9	False	-0.1706702386888584	397.0	0.3257733207112866	True
2515	chr9	115310000	115320000	chr9	False	-0.2392585359599222	397.0	0.5227570573395479	True
2516	chr9	115700000	115710000	chr9	False	-0.1059924162830849	397.0	0.2996688326295292	True
2517	chr9	116060000	116070000	chr9	False	-0.4981011544313278	397.0	0.8301407184702245	True
2518	chr9	116390000	116400000	chr9	False	-0.3370325602707852	397.0	0.594776186834272	True
2519	chr9	116960000	116970000	chr9	False	-0.3365001534959941	397.0	0.4041778106269971	True
2520	chr9	117490000	117500000	chr9	False	-0.2454541325031954	397.0	0.3400303955395307	True
2521	chr9	118030000	118040000	chr9	False	-0.6848933423298474	339.0	1.0663544936218667	True
2522	chr9	118500000	118510000	chr9	False	-0.6206238489357379	397.0	0.9059892959841108	True
2523	chr9	118900000	118910000	chr9	False	-0.4619275821529868	397.0	0.9819818482124962	True
2524	chr9	119440000	119450000	chr9	False	-0.3998977650141058	397.0	0.7249027840386144	True
2525	chr9	119860000	119870000	chr9	True	-0.5517952471568851	361.0	1.0158061604602555	True
