chr	start	stop	type_v2	v1_MSE_0	v1_S_0	v1_MSE_1	v1_S_1	v1_MSE_2	v1_S_2	v1_MSE_3	v1_S_3	v1_MSE_4	v1_S_4	v1_MSE	v1_S
chr5	2033664	3082240	fold3	0.09176881	0.014783704586083364	0.062187582	0.5577457892644594	0.056199417	0.10962820055312017	0.113456465	0.010062545503144244	0.1183295	0.12420739704069172	0.08838835	0.16328552738949978
chr5	2557952	3606528	fold3	0.095266975	-0.021976510211253287	0.08392623	0.23932981647401969	0.062208835	0.03284238219013666	0.11127962	-0.040062462757521775	0.06532825	-0.05186436627847223	0.083601974	0.03165377188338181
chr5	3082240	4130816	fold3	0.09091872	-0.006339033920694584	0.10290027	0.5289485504599698	0.06786252	0.03742864293765828	0.1176259	-0.007672698577462942	0.06678797	-0.018510876841122088	0.08921907	0.1067709168116697
chr5	3606528	4655104	fold3	0.08786229	-0.007500035378266479	0.10166631	0.303528246328126	0.06253838	-0.03052816139134992	0.10751897	-0.001778578926045556	0.062510245	0.019205363470672882	0.084419236	0.056585366820627384
chr5	4130816	5179392	fold3	0.16319335	0.5757836818737356	0.13748643	0.7194351077383784	0.09090721	0.5119601362236755	0.1589064	0.2289160606882291	0.18294169	0.6171589575823253	0.146687	0.5306507888212688
chr5	4655104	5703680	fold3	0.18718	0.7469466806756305	0.15744129	0.7914653630825298	0.099290974	0.5749323923511755	0.17150892	0.4826686103713652	0.21621934	0.6329900378780827	0.1663281	0.6458006168717568
chr5	5179392	6227968	fold3	0.2417951	0.658094965136554	0.106443875	0.8554683224066082	0.07641752	0.7212862954216056	0.18440716	0.5268820347895126	0.19401945	0.6650068401594537	0.16061662	0.6853476915827468
chr5	5703680	6752256	fold3	0.22762753	0.28618380661048354	0.116933554	0.45096721288718866	0.07456961	0.2077778101157721	0.15089396	0.1517937566095735	0.13524893	0.10287179515357571	0.14105472	0.23991887627531874
chr5	59721728	60770304	fold3	0.1201238	0.2067890939401014	0.1540819	0.28602449549129	0.10601475	0.2537076665643765	0.12115573	0.17846158830884842	0.120030545	0.08222929072523938	0.12428133	0.20144242700597115
chr5	60246016	61294592	fold3	0.19533178	0.5347047440107385	0.15561657	0.5934491286312803	0.078059934	0.6915440809096032	0.18237524	0.541043108998871	0.10021713	0.4950954053876809	0.14232013	0.5711672935876347
chr5	60770304	61818880	fold3	0.15782519	0.6253213708345229	0.1163802	0.6215806255189643	0.0777401	0.5467238169153766	0.17701054	0.6142415101025557	0.08065758	0.5383250106096106	0.12192273	0.589238466796206
chr5	61294592	62343168	fold3	0.17944291	0.639813676967663	0.112904005	0.5193249672670981	0.0958545	0.3838331923464923	0.14337054	0.5233672600680395	0.076630615	0.5849940399422953	0.12164052	0.5302666273183176
chr5	61818880	62867456	fold3	0.19976735	0.7372717311758239	0.1304549	0.7829984649465649	0.17416263	0.5620825288962383	0.18994763	0.6639702636429339	0.101385444	0.6373787901250203	0.1591436	0.6767403557573163
chr5	62343168	63391744	fold3	0.15815978	0.5946034034288739	0.1039167	0.6007149971032909	0.09598868	0.3621221367171679	0.17291106	0.308390478481631	0.090198584	0.5539947405605798	0.12423496	0.4839651512583087
chr5	62867456	63916032	fold3	0.087907806	0.07684381000881728	0.09566157	0.4950620061213204	0.08895681	0.2500787580635062	0.109345384	0.09423969636473038	0.059627958	0.05070898889009863	0.0882999	0.1933866518896946
chr5	63391744	64440320	fold3	0.122585386	0.4022670375072545	0.12136183	0.7005087904636418	0.10744349	0.6333004876913724	0.12887454	0.6106057703339993	0.06554404	0.28501604758058374	0.109161854	0.5263396267153704
chr5	71614464	72663040	fold3	0.16906177	0.7258005031380361	0.14112	0.6839118278947985	0.10535916	0.5622533519263277	0.15974273	0.6808832611206395	0.07834582	0.6165835126922122	0.13072589	0.6538864913544028
chr5	72138752	73187328	fold3	0.16999692	0.7481503132864185	0.11456521	0.7230347603019036	0.13608247	0.5113649016657863	0.1369464	0.7982469263948514	0.07626968	0.7021773942694863	0.12677214	0.6965948591836891
chr5	72663040	73711616	fold3	0.13155414	0.8208216261017326	0.1406203	0.6535175423835925	0.10058019	0.6485235161014911	0.14573658	0.8140302946523721	0.08059878	0.6948287436914726	0.119817995	0.7263443445861322
chr5	73187328	74235904	fold3	0.12798338	0.7777281040017004	0.13890524	0.5974179299170145	0.09433359	0.6707704679615522	0.14826109	0.7565508913311544	0.07664958	0.6484615136327622	0.11722658	0.6901857813688368
chr5	73711616	74760192	fold3	0.11735745	0.7143684679827484	0.11711099	0.6957476994921994	0.07203802	0.6638412988927453	0.11552071	0.665715091004362	0.06748806	0.5849913077557128	0.09790305	0.6649327730255535
chr5	74235904	75284480	fold3	0.17463566	0.7124165503002693	0.15143797	0.7474368863143193	0.07956609	0.7039794538279598	0.15316144	0.6236872870548066	0.07328606	0.6813914401212734	0.12641744	0.6937823235237256
chr5	74760192	75808768	fold3	0.22616033	0.45721425849521957	0.13539866	0.6212315209726446	0.20290396	0.5044216469857337	0.19102791	0.38106173765634116	0.06925013	0.5245597295973055	0.16494818	0.4976977787414489
chr5	75284480	76333056	fold3	0.19710667	0.800129236470126	0.09724308	0.6960316866151074	0.11240626	0.791242941119942	0.16318782	0.6097987050786179	0.1149877	0.7919673494184144	0.1369863	0.7378339837404415
chr5	75808768	76857344	fold3	0.14025228	0.6475705225384522	0.21377414	0.36760882497551595	0.09566176	0.42878660384598993	0.16124159	0.5808859009324131	0.08534974	0.5216150555493917	0.13925591	0.5092933815683527
chr5	76333056	77381632	fold3	0.18863748	0.6327075718799827	0.1411635	0.5400619969308379	0.12125363	0.47362001934078557	0.24601492	0.5251368284163492	0.107772514	0.40998948761021026	0.16096841	0.5163031808356331
chr5	76857344	77905920	fold3	0.16025265	0.7401939569303947	0.1588808	0.633709947669749	0.109178945	0.589424652873154	0.18535057	0.673415817753635	0.10496922	0.5185576751490213	0.14372644	0.6310604100751908
chr5	77381632	78430208	fold3	0.19772641	0.3427961469457086	0.21069542	0.3437052902090047	0.08738286	0.4539720191141033	0.15543798	0.46380039271551726	0.08803632	0.37729725290794386	0.14785579	0.39631422037845554
chr5	100401152	101449728	fold4	0.13664855	0.05589077261030803	0.09971692	0.29187348793433016	0.17233424	-0.013809715722737656	0.14096975	0.08524434176454958	0.076394655	0.01140483172692895	0.12521282	0.08612074366267582
chr5	100925440	101974016	fold4	0.14826936	0.14934993317524622	0.10422443	0.5573259821157212	0.094579354	0.262122145292053	0.15129341	0.3592465010712699	0.068698786	0.39674648214074737	0.11341306	0.34495820875900757
chr5	101449728	102498304	fold4	0.18706091	0.11643874519694933	0.12515116	0.5109925587498749	0.10508968	0.1732676647670036	0.21114706	0.03158541581568039	0.069222756	0.4024847623696333	0.13953431	0.2469538293798283
chr5	101974016	103022592	fold4	0.28215083	0.20622160051739735	0.114906564	0.5449688531540929	0.10120306	0.3330271001402061	0.2509573	0.19228064966639505	0.09284483	0.3133099636070262	0.16841252	0.31796163341702355
chr5	102498304	103546880	fold4	0.20895164	0.7131299577749183	0.15545048	0.599529939567649	0.10101185	0.6922250386810016	0.19405207	0.7010155173919829	0.110111654	0.5917989464894239	0.15391554	0.6595398799809952
chr5	103022592	104071168	fold3	0.29018927	0.7119097306932582	0.112852864	0.6793547322008096	0.095720515	0.6177344146710825	0.14453974	0.6436283144250526	0.08300031	0.608959148513264	0.14526054	0.6523172681006935
chr5	103546880	104595456	fold3	0.10522276	0.24468178858987807	0.13805474	0.4344705275574693	0.08955838	0.31425001189826895	0.17678367	0.4841557510743165	0.08927528	0.29645414107245877	0.11977897	0.3548024440384784
chr5	104071168	105119744	fold3	0.0952384	0.051085920614477885	0.10802225	0.1596298101928989	0.08303895	0.09051830986003818	0.15657993	0.14899822331259582	0.076234825	0.03868954067499282	0.10382287	0.09778436093100072
chr5	104595456	105644032	fold3	0.09231898	-0.01017282002931697	0.08604533	0.020845771751662457	0.08889867	-0.024691876544631574	0.11395618	-0.007974870823324346	0.06566789	-0.0357017279709767	0.08937742	-0.011539104723317425
chr5	105119744	106168320	fold3	0.10960066	0.02082867293251877	0.09772588	0.006368727211924036	0.09290204	-0.017817533016081674	0.108648464	0.2558890479843269	0.069810525	0.03353121779940917	0.09573752	0.05976002658241943
chr6	68403200	69451776	fold6	0.16461481	0.03304972309703069	0.106849976	0.4508426251404138	0.08418084	0.2445915859519893	0.21198408	0.016640621618759312	0.07591333	0.07540309349742477	0.1287086	0.1641055298611236
chr6	68927488	69976064	fold6	0.1232756	0.4307120797902705	0.090611406	0.5345485830110145	0.08331206	0.6473884252490736	0.16151	0.13732790249172888	0.10197134	0.6343873551592427	0.11213608	0.47687286914026605
chr6	69451776	70500352	fold6	0.2485368	0.39236341196790187	0.15278563	0.5805679948207955	0.14900526	0.6839184401885005	0.19885862	0.49223033743571953	0.11393284	0.5049743513260021	0.17262383	0.5308109071477839
chr6	69976064	71024640	fold6	0.19932278	0.7103736617790858	0.18334724	0.6601817569349713	0.11940939	0.7372791606560669	0.16579457	0.6923469116711063	0.110238895	0.6993174211988133	0.15562257	0.6998997824480087
chr6	70500352	71548928	fold6	0.20021519	0.4654213916537519	0.109034434	0.6414424889887232	0.12947807	0.4540780760825339	0.21513672	0.35085653376177867	0.08472065	0.4257536569335375	0.14771703	0.46751042948406507
chr6	71024640	72073216	fold6	0.18288462	0.587563583834816	0.08965077	0.6944075568202835	0.09014604	0.4436311487448807	0.22439945	0.4298270066105949	0.111194916	0.6764718697756941	0.13965514	0.5663802331572538
chr6	71548928	72597504	fold6	0.11284571	0.8049222020999227	0.096861504	0.7472427458292673	0.09298792	0.6436740541137227	0.12311142	0.6319465103338429	0.15925312	0.5551628159011142	0.11701193	0.6765896656555739
chr6	72073216	73121792	fold6	0.17529246	0.5246516668607516	0.094325446	0.6362434405981183	0.1885668	0.7447392105132836	0.13567396	0.5018629445011576	0.12491197	0.6927215347732536	0.14375412	0.6200437594493129
chr6	72597504	73646080	fold6	0.14218879	0.8160813741076741	0.14088514	0.8142580162089662	0.08421856	0.8291498922771122	0.16871606	0.8319104222458741	0.1166573	0.8342776016683968	0.13053317	0.8251354613016046
chr6	73121792	74170368	fold5	0.20749359	0.46347822920560905	0.24510579	0.38908128272835935	0.18300024	0.4476395094345856	0.25359163	0.2861115428891443	0.11439034	0.4189542170191511	0.20071633	0.40105295625536985
chr6	73646080	74694656	fold5	0.15616249	0.33633374016049666	0.10489183	0.40403508505493235	0.12711735	-0.08826756231910904	0.1630834	0.17436415219572976	0.06787919	0.43390399446571115	0.12382686	0.25207388191155217
chr6	74170368	75218944	fold5	0.14418985	0.12523871973450196	0.09352425	0.14149239783763404	0.08422444	0.17164502850278723	0.15280779	-0.19075533968801586	0.06308398	0.1146418626424688	0.10756607	0.07245253380587523
chr6	74694656	75743232	fold5	0.16047822	0.7557737616317027	0.12007794	0.8040498097088866	0.10972449	0.7722651890265759	0.17155221	0.7211573907195968	0.08421197	0.7445865433705959	0.12920895	0.7595665388914716
chr6	75218944	76267520	fold5	0.16953564	0.7514918463082981	0.14983997	0.6983987720360347	0.13238168	0.6798914696784196	0.2998333	0.588065690478712	0.10717623	0.6309305350142975	0.17175338	0.6697556627031525
chr6	75743232	76791808	fold5	0.14803872	0.5032679185681787	0.11358068	0.564818751647062	0.0757882	0.5214255828183485	0.13692315	0.42374222134720413	0.064407535	0.5631917427494048	0.10774765	0.5152892434260397
chr6	76267520	77316096	fold5	0.09323258	0.2299037604304888	0.16977577	0.31866386842269023	0.0766068	0.1097635646633723	0.10382699	0.3226027186565083	0.06860999	0.294002861437071	0.102410436	0.2549873547220261
chr6	76791808	77840384	fold5	0.20167589	0.595177087080687	0.12568983	0.42299436573798277	0.07541195	0.34575079604956643	0.1582718	0.6541608024117692	0.10283733	0.5921197992683787	0.13277736	0.5220405701096767
chr6	115486720	116535296	fold5	0.19239503	0.7050438060713922	0.12599568	0.711818579268489	0.103827566	0.5082194178725228	0.2042516	0.6120784412491725	0.10513401	0.6011088236157577	0.14632079	0.6276538136154668
chr6	116011008	117059584	fold5	0.27242792	0.6443401187688615	0.11100136	0.7455040806644582	0.12800269	0.696744419131017	0.2941562	0.6822278944230088	0.08765269	0.5537926064328095	0.17864817	0.6645218238840309
chr6	116535296	117583872	fold5	0.17329726	0.7290352906261983	0.11301354	0.7189805614499997	0.11526571	0.5868249657406213	0.17642117	0.5576710265844063	0.08927292	0.6196780201524299	0.13345411	0.642437972910731
chr6	117059584	118108160	fold5	0.3408317	0.5124303243567097	0.20024875	0.33129153826949875	0.1467752	0.3775819211952863	0.29106292	0.49541952198069195	0.11574006	0.38776080622067133	0.21893172	0.4208968224045716
chr6	117583872	118632448	fold5	0.18256858	0.1747891307560143	0.16756496	0.5545337180659154	0.091253355	0.624266557937841	0.233299	0.34149563416203255	0.1022336	0.5167081917022811	0.1553839	0.44235864652481693
chr6	118108160	119156736	fold5	0.17688783	0.6406946227012638	0.122967266	0.6829684548783768	0.11015625	0.5027969421710589	0.18592674	0.6952344665401625	0.095506415	0.5793201257172792	0.1382889	0.6202029224016282
chr6	118632448	119681024	fold5	0.17076483	0.6186913888592078	0.124751456	0.6670072477595199	0.10538433	0.5978334920023338	0.1612631	0.661426898133974	0.08029917	0.6443907703785389	0.12849256	0.6378699594267149
chr6	119156736	120205312	fold5	0.100707814	0.04915129320003623	0.1360935	0.44830072886468175	0.109340675	0.3771100778796213	0.14603917	0.19758650634551703	0.07761811	0.44051364352382977	0.113959864	0.3025324499627372
chr6	119681024	120729600	fold5	0.09546641	-0.04266475218254445	0.12207108	0.34126981034920806	0.0731053	0.09560689939180926	0.117727354	-0.02587002682682186	0.072156765	0.10738286955147557	0.09610538	0.09514496005662532
chr6	120205312	121253888	fold5	0.19566561	0.3576215103735759	0.15908076	0.4010165840828441	0.1148236	0.02855957278803363	0.15396543	0.45471834276380174	0.077685274	0.48080958230564985	0.14024414	0.344545118462781
chr6	144566272	145614848	fold5	0.20413315	0.6272744430836125	0.09246536	0.5767732890995122	0.069576	0.3290351470174054	0.10862886	0.4730030540016587	0.10064898	0.4915268294625768	0.115090474	0.4995225525329531
chr6	145090560	146139136	fold5	0.17069033	0.6313218301248388	0.095678054	0.7722917348888738	0.094703645	0.6021542220801308	0.14810853	0.6553486991410489	0.08902481	0.750507123683706	0.119641066	0.6823247219837196
chr6	145614848	146663424	fold5	0.18173511	0.7661968333966445	0.09748099	0.6993099026844176	0.0889137	0.5587004318912234	0.1573036	0.7310215940075743	0.09559893	0.765226236451641	0.12420647	0.7040909996863002
chr6	146139136	147187712	fold5	0.1726927	0.8135119900765612	0.08736263	0.7572653815654938	0.07663276	0.6633973888962821	0.14313716	0.7971642181355321	0.089507766	0.7642278313682396	0.113866605	0.7591133620084217
chr6	146663424	147712000	fold5	0.24571377	0.8262240200457324	0.10747237	0.793177102920401	0.11076799	0.4841822273459972	0.18022186	0.8426193310033876	0.07639265	0.7338720701185484	0.14411373	0.7360149502868133
chr6	147187712	148236288	fold5	0.15648068	0.7161809243202937	0.08311219	0.6817386616074168	0.06554896	0.6183778147814539	0.14176795	0.7524832613019821	0.064274654	0.6577011326853403	0.10223689	0.6852963589392973
chr6	147712000	148760576	fold5	0.15065014	0.7509734178403351	0.10367833	0.8554871415766895	0.100534596	0.5478933792455019	0.11440701	0.776175698146067	0.070899926	0.6461907424535652	0.108034	0.7153440758524316
chr6	148236288	149284864	fold5	0.14100945	0.8243290053101496	0.16707996	0.7896295539221428	0.092553765	0.8093255237522794	0.14931172	0.7977834313497849	0.07110943	0.7814956174210381	0.12421286	0.8005126263510791
chr6	148760576	149809152	fold5	0.13151295	0.8399162245155084	0.13201882	0.7824175372209738	0.08594684	0.8607340198545725	0.15368727	0.8129677823967355	0.0848855	0.7935796360439724	0.11761026	0.8179230400063524
chr6	149284864	150333440	fold5	0.1782964	0.6226485725979485	0.123152494	0.6221807048121462	0.10151039	0.5077218227233787	0.22562833	0.5591892243432596	0.102484986	0.4569473422915165	0.14621451	0.5537375333536498
chr6	149809152	150857728	fold5	0.19539258	0.7472628396722442	0.10151849	0.7675893030750283	0.07444723	0.5899578024433404	0.16665778	0.6827091746487406	0.07410494	0.690359635555575	0.12242421	0.6955757510789857
chr6	150333440	151382016	fold5	0.27314785	0.6875589810240663	0.11588575	0.7640660723212959	0.09117292	0.760748499773926	0.35246086	0.7118638514102676	0.093088016	0.7862064888704371	0.18515109	0.7420887786799987
chr6	150857728	151906304	fold5	0.195413	0.6817308945294347	0.20659988	0.7194989815786217	0.0861973	0.7161526530290024	0.44916883	0.6869646415434713	0.13483243	0.7070087166478466	0.21444228	0.7022711774656754
chr6	151382016	152430592	fold5	0.2538234	0.4764879940624329	0.15451048	0.5188784917439334	0.08186832	0.5215664276326578	0.26222157	0.4540676409352461	0.08318349	0.5337272250031444	0.16712144	0.500945555875483
chr6	151906304	152954880	fold5	0.18081002	0.5440362773270797	0.11986247	0.4172738481615003	0.14990227	0.10445841532633064	0.18018185	0.4943314972609616	0.079416774	0.35826093968453193	0.14203468	0.3836721955520809
chr6	152430592	153479168	fold5	0.18923743	0.5544932013196603	0.15793496	0.42386270074607757	0.15350555	0.10355706790167774	0.22681947	0.3555522867883594	0.12521651	0.2995457461904953	0.17054279	0.3474022005892541
chr6	152954880	154003456	fold5	0.11896956	0.14565815217149117	0.15134767	0.42176960490169996	0.09627489	-0.02193539944657773	0.15730517	0.00716268664914359	0.09391877	0.197758503476923	0.123563215	0.150082709550536
chr6	153479168	154527744	fold5	0.23877664	0.4883569853298422	0.09182361	0.5933975301261486	0.10934894	0.5316875706721882	0.19679786	0.5696167942224775	0.095420435	0.576794890274851	0.1464335	0.5519707541251014
chr6	154003456	155052032	fold5	0.21865258	0.5438182456810596	0.15866154	0.47586142973116574	0.12504797	0.4566167247802267	0.17952578	0.6084938501951344	0.09457231	0.4250400485865509	0.15529203	0.5019660597948274
chr6	154527744	155576320	fold5	0.23735856	0.7166903881665464	0.17952597	0.7380622422935215	0.14022206	0.6381050007360688	0.21098182	0.7284224493953844	0.105533265	0.6618747311796506	0.17472434	0.6966309623542343
chr6	155052032	156100608	fold5	0.2345275	0.5629819710814628	0.14213043	0.7054444553193734	0.14155345	0.43358220051145413	0.20317787	0.5897310526198517	0.08815552	0.6580926209549552	0.16190895	0.5899664600974195
chr6	155576320	156624896	fold5	0.0743166	0.2519019126779104	0.07603444	0.3165860450010498	0.058562223	-0.008946687855411603	0.086619176	0.05033445496374481	0.0649036	0.08283148707567851	0.072087206	0.1385414423725944
chr6	156100608	157149184	fold5	0.12259036	0.5441959718871443	0.115410246	0.3672949047342506	0.1594553	0.1754392725739729	0.14632507	0.40312854781337615	0.076188095	0.3998906194960814	0.123993814	0.37798986330096507
chr6	156624896	157673472	fold5	0.16879998	0.6997830514005542	0.18559149	0.5596873258923568	0.108402565	0.6726622198346457	0.2469036	0.6413938848981744	0.0911659	0.5876343869966965	0.1601727	0.6322321738044855
chr6	157149184	158197760	fold5	0.16714604	0.5451484248288235	0.10470348	0.6218070032036661	0.08492181	0.6033438526981796	0.18718337	0.5358197438240886	0.084365435	0.44934714031604683	0.12566403	0.5510932329741609
chr6	157673472	158722048	fold5	0.14835857	0.7609883860847056	0.12726784	0.7727338724509247	0.1305828	0.7915478151132894	0.17639951	0.786623326530451	0.079926595	0.6931957568927993	0.13250707	0.761017831414434
chr6	158197760	159246336	fold5	0.1567641	0.6984294524299209	0.16146785	0.6958907545676926	0.067700036	0.7604211510416947	0.17248295	0.7030766844015566	0.12242908	0.5417065283340046	0.13616881	0.6799049141549738
chr6	158722048	159770624	fold5	0.20899457	0.8528600618082607	0.14627428	0.8451454068851572	0.15214418	0.8078514528064393	0.16650599	0.8440172445731966	0.13394292	0.8588945523647551	0.16157238	0.8417537436875617
chr6	159246336	160294912	fold5	0.21632537	0.6743023871810004	0.15392683	0.5720685104954415	0.107340954	0.6896214629110183	0.2609245	0.5531026903420205	0.08396664	0.6028581023744114	0.16449685	0.6183906306607784
chr7	20948992	21997568	fold6	0.11770905	0.3607281093533829	0.107906245	0.5983043209644553	0.1288531	0.39938681191687436	0.111177	0.3019659955875521	0.081929184	0.436993278301304	0.109514914	0.4194757032247137
chr7	21473280	22521856	fold6	0.14157228	0.7729357384353898	0.091688514	0.7567851567108727	0.07565504	0.7364978421531183	0.14038438	0.6704772413621899	0.079767786	0.6295350453377576	0.1058136	0.7132462047998657
chr7	21997568	23046144	fold6	0.2138	0.7426040900348174	0.12400162	0.8333329895786324	0.08696536	0.7890052833786603	0.2952709	0.7452155792713449	0.08203479	0.749330413704919	0.16041453	0.7718976711936747
chr7	22521856	23570432	fold6	0.17682634	0.658551112293385	0.1970173	0.7309394003101723	0.08872546	0.7559150490322462	0.15813106	0.6535864908710269	0.09130373	0.6280458646061488	0.14240077	0.6854075834225958
chr7	23046144	24094720	fold6	0.2731769	0.5276857606760273	0.19721007	0.5572855630539357	0.1304333	0.6048052048459904	0.4863429	0.3801082777382337	0.10513464	0.48809771339390534	0.23845956	0.5115965039416186
chr7	23570432	24619008	fold6	0.10867084	0.5418881788904926	0.14287795	0.4877506070372769	0.065421574	0.44784953022215845	0.10943718	0.41318672318273314	0.059013996	0.5407021134425652	0.09708431	0.48627543055504524
chr7	24094720	25143296	fold6	0.2097544	0.6626673553420294	0.15930843	0.7443279087067736	0.10965098	0.6875529873247889	0.17822453	0.5947006979250654	0.0727826	0.6724166217337051	0.14594418	0.6723331142064725
chr7	24619008	25667584	fold6	0.39888126	0.7301089090917597	0.13375662	0.7923648295194243	0.21523094	0.7835485458757474	0.34482843	0.7180684395748199	0.16059239	0.7253188152541818	0.25065795	0.7498819078631866
chr7	25143296	26191872	fold6	0.17186354	0.45094735078863774	0.19381095	0.7892166953916245	0.18871722	0.6382283702841335	0.15198168	0.5415116242002569	0.19174184	0.5821741521566384	0.17962305	0.6004156385642583
chr7	25667584	26716160	fold6	0.22744069	0.5772779349666348	0.20964764	0.7373004441357618	0.14919809	0.6545537423151441	0.21172997	0.5455694535927065	0.13374881	0.611120207012336	0.18635306	0.6251643564045166
chr7	26191872	27240448	fold6	0.16785158	0.6246360418020153	0.12462634	0.7503845756908686	0.08068937	0.7397396553108675	0.20662938	0.5226057667994923	0.08553989	0.6623848130469899	0.13306731	0.6599501705300468
chr7	26716160	27764736	fold6	0.16761144	0.8097334029520358	0.18439932	0.7148620971970918	0.07404259	0.7195335320387941	0.19822723	0.7989664241905767	0.11233135	0.7966262996935055	0.14732239	0.7679443512144009
chr7	35174400	36222976	fold6	0.16968262	0.7502890284690807	0.11825936	0.7532969361680407	0.15220626	0.666237696357228	0.18875423	0.6626271330041364	0.08354122	0.6366849939503434	0.14248873	0.6938271575897659
chr7	35698688	36747264	fold6	0.20625001	0.8109135477193501	0.15107994	0.8038746134282619	0.11089765	0.7690507416999451	0.21374981	0.7722509261402875	0.12496126	0.7188846814948957	0.16138774	0.774994902096548
chr7	36222976	37271552	fold6	0.28003186	0.6669464344402272	0.13610634	0.755064819209105	0.08899701	0.6545278490359651	0.16247685	0.7057119528392565	0.12908293	0.7381219939228958	0.15933898	0.7040746098894898
chr7	36747264	37795840	fold6	0.16962768	0.4568213512717508	0.11436312	0.7205018801676948	0.07538372	0.5083224333132934	0.16434957	0.43569094908295536	0.103539884	0.5206101851958932	0.12545279	0.5283893598063175
chr7	37271552	38320128	fold6	0.192606	0.27478548436898403	0.14690673	0.6116281637449875	0.109747216	0.6293457470137502	0.19027671	0.3586366864835688	0.088508464	0.5085221697670109	0.14560902	0.4765836502756603
chr7	37795840	38844416	fold6	0.1921314	0.6158365385385912	0.15542223	0.6471183350780416	0.14364281	0.5714840299631863	0.2140737	0.556275603983789	0.10880106	0.4610414710202331	0.16281423	0.5703511957167683
chr7	38320128	39368704	fold6	0.1577315	0.5747884619635136	0.119876206	0.6681159887692893	0.114531815	0.39978521096044245	0.15716997	0.5126249445866519	0.106392555	0.4119479095326301	0.13114041	0.5134525031625055
chr7	51410944	52459520	fold4	0.09144724	0.014337679961433607	0.14895163	0.17130073610330332	0.067768216	0.0009904537156513078	0.11680087	-0.005824329049430707	0.08563922	-0.012591720437259028	0.102121435	0.03364256405873971
chr7	51935232	52983808	fold4	0.1024477	-0.08818270871575941	0.14832856	0.03950700206375424	0.074551925	0.004808335410470182	0.120410986	-0.03447685222049176	0.067236565	-0.0364780455070276	0.102595136	-0.022964453793810867
chr7	52459520	53508096	fold4	0.11297391	-0.12901072414694956	0.107428975	0.03169729723294572	0.07558885	0.05026346804240006	0.11313179	-0.03164954811022243	0.0665652	-0.0063902177512014015	0.09513775	-0.01701794494660552
chr7	52983808	54032384	fold4	0.09017971	0.021863172505184682	0.08404417	0.19960920988236097	0.07419683	0.018792567685732495	0.107926816	-0.007798332299817854	0.06677981	-0.0047694492672580215	0.08462547	0.04553943370124045
chr7	53508096	54556672	fold4	0.096769005	0.03599069386132805	0.08834772	0.44064728164016725	0.082492314	0.0692084072611835	0.12651229	-0.019899262190603763	0.061982505	-0.014876186517799117	0.09122077	0.10221418681085519
chr7	54032384	55080960	fold4	0.21804373	0.8193294329987084	0.10644645	0.7508423808877963	0.099293634	0.560665913163621	0.19262424	0.7527355478038537	0.09976688	0.7107216260066023	0.143235	0.7188589801721162
chr7	54556672	55605248	fold4	0.20998546	0.8043714807401309	0.118555546	0.7249740920414955	0.09064986	0.7365581165935878	0.25714505	0.7950813977647496	0.085071586	0.7373435533944936	0.1522815	0.7596657281068915
chr8	123215872	124264448	fold3	0.18376777	0.7022788122620184	0.15526882	0.516821950252426	0.06881832	0.6015408752782962	0.14125386	0.6866269762015977	0.057829734	0.6697251482146733	0.1213877	0.6353987524418023
chr8	123740160	124788736	fold3	0.1597045	0.8361498444476966	0.12042863	0.8471607226767555	0.09443244	0.8544851950445463	0.15108714	0.8666024876823297	0.079248935	0.8414010700859911	0.12098034	0.8491598639874638
chr8	124264448	125313024	fold3	0.17830339	0.8636669508423798	0.15278086	0.8344526199794565	0.13051933	0.8215825949945788	0.18958321	0.8841239959988227	0.12470096	0.7819249603233764	0.15517756	0.8371502244277227
chr8	124788736	125837312	fold3	0.14852561	0.8435441081633089	0.11135768	0.8729571141135742	0.12266568	0.8577297178944833	0.18795602	0.8832120012368752	0.09437617	0.7973481568874321	0.13297622	0.8509582196591348
chr8	125313024	126361600	fold3	0.31921384	0.8054847608571699	0.09126852	0.7972200426100655	0.121317886	0.6674502566505115	0.28429013	0.8272050283500609	0.09819259	0.7716894440315999	0.18285659	0.7738099064998816
chr8	125837312	126885888	fold3	0.09196302	0.17541026205697874	0.12465729	0.4612795418249941	0.063119836	0.2477130209949928	0.10850984	0.25228270829476496	0.06854972	0.2568931133925292	0.09135994	0.278715729312852
chr8	126361600	127410176	fold3	0.16910619	0.6494201776603907	0.11787686	0.7700645382520301	0.1861104	0.36806221056212235	0.13917817	0.7479918325135357	0.09243113	0.5256481834282947	0.14094055	0.6122373884832747
chr8	126885888	127934464	fold3	0.31823042	0.7387545271183568	0.18425761	0.7714844851445524	0.17986813	0.36957380518849353	0.33405304	0.6956951675309756	0.08891155	0.5283207057614921	0.22106414	0.6207657381487741
chr8	127410176	128458752	fold3	0.23963602	0.7361866445731077	0.13798958	0.5956702660550057	0.06097331	0.5608389666727611	0.29518247	0.7221432468514187	0.06601147	0.5355447713799787	0.15995857	0.6300767791064544
chr9	131866624	132915200	fold5	0.21659766	0.5291875060504099	0.1497305	0.6194063953489628	0.14354214	0.33188533624259564	0.2438683	0.5226236995972512	0.08936843	0.5045666948778919	0.16862139	0.5015339264234222
chr9	132390912	133439488	fold5	0.23763697	0.4817925226032945	0.14328669	0.6042759440502627	0.13277642	0.4640956314853711	0.26622877	0.463066764681577	0.1000436	0.524670601745832	0.17599449	0.5075802929132675
