chr	start	stop	type_v2	model	v2_MSE_0	v2_S_0	v2_MSE_1	v2_S_1	v2_MSE_2	v2_S_2	v2_MSE_3	v2_S_3	v2_MSE_4	v2_S_4	v2_MSE	v2_S
chr6	74170368	75218944	fold5	5	0.14359017	0.19405987652156806	0.084585175	0.25110812834085133	0.08521078	0.15762865558118752	0.14010271	0.029756428886673375	0.064678736	0.16797469313331284	0.10363351	0.16010555649271863
chr6	74694656	75743232	fold5	5	0.21217754	0.7037958932525185	0.13083097	0.7924171818861954	0.11773332	0.7684482122806321	0.18846127	0.7534158055201523	0.082445405	0.7481354346215728	0.1463297	0.7532425055122143
chr6	75218944	76267520	fold5	5	0.20057556	0.7875255773506122	0.14198999	0.7524665853960171	0.1297981	0.7144744193162518	0.27458724	0.7381021067456611	0.091780074	0.7171323898756038	0.16774619	0.7419402157368292
chr6	75743232	76791808	fold5	5	0.10352969	0.657504903392736	0.14477734	0.5006012440690822	0.06552838	0.5908106042460359	0.12070735	0.5759702645712945	0.07290766	0.550449245393129	0.101490095	0.5750672523344555
chr6	76267520	77316096	fold5	5	0.0966628	0.11832351187246815	0.1527974	0.4622238436910185	0.075620405	0.14313895069369922	0.10429093	0.3493175682792808	0.06722137	0.2748509182296356	0.09931858	0.2695709585532204
chr6	76791808	77840384	fold5	5	0.23945066	0.4807946440612705	0.116827846	0.4985606073019677	0.079805896	0.336679312374157	0.18872479	0.5216786804332131	0.09919767	0.5515765814767978	0.14480136	0.47785796512948114
chr6	115486720	116535296	fold5	5	0.18543176	0.7219070355354077	0.13318169	0.7092628695837786	0.1450002	0.47120708161625097	0.18484272	0.6548075889683557	0.13700534	0.5640700830165702	0.15709235	0.6242509317440726
chr6	116011008	117059584	fold5	5	0.22746088	0.7790480574578379	0.109237246	0.7741941930328402	0.119021386	0.7755490584703455	0.2675043	0.8073689752117204	0.08174684	0.5849791274061963	0.16099413	0.7442278823157882
chr6	116535296	117583872	fold5	5	0.1505372	0.8043698435173419	0.11964908	0.7229963853414556	0.09980016	0.6516208391738048	0.15768945	0.6132638172945893	0.07612068	0.6732821621789479	0.12075931	0.6931066095012278
chr6	117059584	118108160	fold5	5	0.37564456	0.466100805001288	0.105507694	0.6887563126407605	0.077460706	0.6897307953783947	0.32186028	0.4454008628216848	0.089462884	0.5825029310117847	0.19398722	0.5744983413707826
chr6	117583872	118632448	fold5	5	0.16545877	0.395742513280057	0.12826422	0.7055091904326594	0.06741203	0.6423383154208843	0.2593715	0.33099473439236743	0.07606482	0.6559279448220269	0.13931426	0.546102539669599
chr6	118108160	119156736	fold5	5	0.15061359	0.6375114376724529	0.094424024	0.7569694319557158	0.09978682	0.49431481724213	0.19510585	0.6282518399380166	0.07627081	0.6557955607038909	0.12324022	0.6345686175024412
chr6	118632448	119681024	fold5	5	0.19219872	0.5701587795232045	0.093520105	0.7636470119084388	0.09070141	0.6636572384250286	0.14682618	0.667501125572489	0.07243918	0.6587476834826406	0.11913712	0.6647423677823603
chr6	119156736	120205312	fold5	5	0.12514089	0.07878014380875559	0.10801071	0.5910858582814291	0.10138442	0.473372843544126	0.1279783	0.3740933013967992	0.07469545	0.4555898061255485	0.10744195	0.3945843906313317
chr6	119681024	120729600	fold5	5	0.08940626	-0.009093002822220135	0.09899349	0.5320854821484258	0.07397471	0.2193527814003944	0.111324295	-0.026625953625965443	0.06499614	0.2991002880814319	0.087738976	0.20296391903641328
chr6	120205312	121253888	fold5	5	0.17772244	0.5125740744267694	0.0984848	0.650469472269177	0.09153011	0.14349590543455693	0.15723756	0.502709993661913	0.07437858	0.5910998992059204	0.11987071	0.48006986899966736
chr6	144566272	145614848	fold5	5	0.16543518	0.6841686521286626	0.08691963	0.6061307977320863	0.0783835	0.2001999893281162	0.09224289	0.5515896369415975	0.10013298	0.4541293658308172	0.10462284	0.49924368839225597
chr6	145090560	146139136	fold5	5	0.1592195	0.6206669757927996	0.09023748	0.7766597929896377	0.095957816	0.5651762503407791	0.14393084	0.6205232301417707	0.100514784	0.6911463579950327	0.11797209	0.6548345214520039
chr6	145614848	146663424	fold5	5	0.22282404	0.7354152677375544	0.11183788	0.650948410645577	0.09564098	0.5200347962958622	0.18913224	0.6983916818368731	0.10457599	0.7555936925851788	0.14480223	0.672076769820209
chr6	146139136	147187712	fold5	5	0.19626628	0.8022165036550837	0.15548618	0.7406174264478392	0.09803756	0.6342554281568198	0.17763582	0.7716489135063049	0.09181151	0.7348658086369468	0.14384747	0.7367208160805989
chr6	146663424	147712000	fold5	5	0.25941968	0.8544415771992276	0.104297504	0.8215025705872121	0.10534251	0.4997222505121088	0.18651876	0.8720865445253225	0.07122037	0.744590488350735	0.14535978	0.7584686862349213
chr6	147187712	148236288	fold5	5	0.16816929	0.762272384460517	0.10441127	0.6975880574710888	0.078131326	0.6265634208243415	0.14746189	0.7847258463627256	0.07252817	0.6661267407069608	0.11414039	0.7074552899651267
chr6	147712000	148760576	fold5	5	0.13564001	0.7776355496101323	0.110228546	0.8168097220875785	0.16136009	0.3268980430987365	0.13462429	0.7034299343940513	0.08644293	0.6189214857055846	0.12565918	0.6487389469792166
chr6	148236288	149284864	fold5	5	0.20836605	0.7503378589191378	0.2176618	0.7405235959152623	0.10266695	0.794775514571509	0.22206643	0.693052627692907	0.0929137	0.7680744557100718	0.168735	0.7493528105617775
chr6	148760576	149809152	fold5	5	0.15695795	0.8038250117398034	0.13532312	0.802362705461723	0.07697422	0.8648131138311489	0.1921886	0.7342841169471491	0.07387276	0.7949531397084759	0.12706333	0.8000476175376601
chr6	149284864	150333440	fold5	5	0.15510054	0.6367837564800916	0.124154344	0.6386292401407252	0.08458128	0.5548827760035017	0.21502942	0.5371333152673399	0.09794628	0.4646806966393293	0.13536237	0.5664219569061975
chr6	149809152	150857728	fold5	5	0.2163448	0.7532844710994249	0.123556666	0.7414703614313581	0.06658511	0.6957952791209074	0.25382367	0.5551675246604607	0.069084555	0.7390129334268191	0.14587896	0.6969461139477942
chr6	150333440	151382016	fold5	5	0.21841462	0.7517138635327021	0.1239387	0.778222173413017	0.08051522	0.7703695406311891	0.24872343	0.7778150101197974	0.09301258	0.7532318368462579	0.15292092	0.7662704849085927
chr6	150857728	151906304	fold5	5	0.14927319	0.7911580285363956	0.12944394	0.8176641480584514	0.08748618	0.7688041174070378	0.2804155	0.8362695542122297	0.08966884	0.8029587773987829	0.14725754	0.8033709251225793
chr6	151382016	152430592	fold5	5	0.33932173	0.2928456014656281	0.11820848	0.7264369929183462	0.06499061	0.5946659849849764	0.3207548	0.23088055372919067	0.064120166	0.6857631292223095	0.18147914	0.5061184524640903
chr6	151906304	152954880	fold5	5	0.23449033	0.32460668663458886	0.10587437	0.3565139311410557	0.09879701	0.49971635711384554	0.2056674	0.2647675465530321	0.08042291	0.2586797392699719	0.1450504	0.34085685214249883
chr6	152430592	153479168	fold5	5	0.18652421	0.549168745454938	0.11891054	0.5864002172149448	0.13861081	0.150730395081402	0.20531172	0.4026704638176467	0.13454504	0.3202933298371152	0.15678047	0.40185263028120943
chr6	152954880	154003456	fold5	5	0.10798443	0.20972420490383747	0.16211818	0.5012336282439568	0.09410645	0.03380734008796126	0.14643309	0.08826607743109639	0.09312402	0.28947305434845755	0.12075324	0.22450086100306188
chr6	153479168	154527744	fold5	5	0.18808407	0.6394579263996866	0.10005662	0.6351168303704774	0.10586919	0.5162499152966834	0.17953935	0.6295131303474891	0.08805657	0.6145794531152057	0.13232116	0.6069834511059085
chr6	154003456	155052032	fold5	5	0.16294712	0.6827337339950389	0.12230842	0.6317780832285681	0.082936324	0.6483117267898528	0.13381122	0.7081112519281799	0.07078331	0.506610556018176	0.11455728	0.635509070391963
chr6	154527744	155576320	fold5	5	0.1582219	0.785845663940506	0.14720449	0.7904532681921916	0.12608446	0.6609007568067672	0.15445308	0.7579916104799851	0.08452074	0.721314353465212	0.13409695	0.7433011305769325
chr6	155052032	156100608	fold5	5	0.2360261	0.6230442166050694	0.119029865	0.7521731654338352	0.16011234	0.4212571982068259	0.17854501	0.6632781744290405	0.08698842	0.7278064267790263	0.15614036	0.6375118362907595
chr6	155576320	156624896	fold5	5	0.07845543	0.12441017419451839	0.08819414	0.18854463618134293	0.057385247	-0.07618860310405365	0.0828765	0.014636114827326508	0.06548564	0.04312941501751872	0.0744794	0.05890634742333058
chr6	156100608	157149184	fold5	5	0.12427655	0.5932934560393444	0.08329801	0.6078795722393318	0.10220162	0.6354392548244853	0.16255939	0.4799124670206801	0.07552614	0.47936303252131196	0.109572336	0.5591775565290307
chr6	156624896	157673472	fold5	5	0.13577682	0.7968397854878658	0.12084346	0.7795816815358908	0.10574177	0.7152197523041496	0.17084788	0.8199535278307676	0.09403006	0.6542636724911106	0.125448	0.7531716839299569
chr6	157149184	158197760	fold5	5	0.19749483	0.6214994904673292	0.0989822	0.721226723284323	0.081479095	0.6847619296118903	0.18659143	0.5819792943123684	0.08650324	0.5458362401016944	0.13021016	0.631060735555521
chr6	157673472	158722048	fold5	5	0.12789717	0.8009843326379981	0.08745818	0.8315561161510749	0.08682688	0.8438737842923965	0.15486123	0.818562631301731	0.07841298	0.7131994906611187	0.107091285	0.8016352710088638
chr6	158197760	159246336	fold5	5	0.15247798	0.7075391121437155	0.14023545	0.7678871419691323	0.06212827	0.7614679605468473	0.15171106	0.7493382512289841	0.10586888	0.5940924712187808	0.12248433	0.7160649874214919
chr6	158722048	159770624	fold5	5	0.29330155	0.8971948485926754	0.13142858	0.891715134505543	0.14434707	0.8589347161953905	0.25155383	0.8570371120309681	0.116597764	0.90423402663995	0.18744576	0.8818231675929054
chr6	159246336	160294912	fold5	5	0.23745674	0.6808629414769722	0.24062257	0.513351332423229	0.15354778	0.5912546959318347	0.26694268	0.5560928231286061	0.12668583	0.5755599443433426	0.20505111	0.583424347460797
chr9	131866624	132915200	fold5	5	0.2523813	0.7179181418057259	0.19844086	0.6800056417242798	0.15442115	0.5922907984619016	0.3244801	0.6862334597668357	0.11520348	0.6116618221622189	0.20898537	0.6576219727841924
chr9	132390912	133439488	fold5	5	0.13017552	0.6851120811033933	0.09619136	0.7731982860221471	0.08576453	0.6853968819236906	0.16317353	0.6839982747905364	0.073424436	0.6880285089220309	0.109745875	0.7031468065523596
chr9	132915200	133963776	fold5	5	0.110086516	0.7019256694570789	0.08767923	0.6680880096925566	0.0897786	0.5127915942963568	0.13954508	0.5842909035322098	0.07168999	0.5741879864808982	0.09975588	0.6082568326918201
chr9	133439488	134488064	fold5	5	0.120657995	0.804902015388086	0.08900926	0.7643269401593257	0.10858113	0.7131988761640287	0.1688026	0.7442187038566105	0.081890814	0.6818455740741264	0.11378837	0.7416984219284355
chr9	133963776	135012352	fold5	5	0.23940933	0.5110728762438531	0.06687091	0.7562593908462131	0.06752938	0.6640546449253067	0.37802133	0.3580980708657559	0.077728346	0.5813927285572249	0.16591185	0.5741755422876708
chr9	134488064	135536640	fold5	5	0.32606444	0.3229946089109235	0.06902585	0.7971742259189727	0.05129187	0.5820255220661794	0.66475713	0.16301012528431402	0.06852912	0.6129946952404126	0.23593369	0.4956398354841605
chr9	135012352	136060928	fold5	5	0.15882598	0.5942241845989745	0.089367084	0.7809562532338704	0.10868149	0.4269007634155088	0.2211086	0.49812831379534495	0.07613778	0.6653223094494932	0.13082418	0.5931063648986384
chr9	135536640	136585216	fold5	5	0.14433439	0.6337923801071443	0.09704323	0.7195466590915232	0.09419547	0.5377014021331062	0.19738685	0.6024919721475785	0.08062471	0.5484063707045804	0.122716926	0.6083877568367865
chr9	136060928	137109504	fold5	5	0.1610279	0.6392777350357108	0.13238938	0.5834214202929769	0.0878103	0.7019296584472968	0.25820154	0.626989073414565	0.09548383	0.5799306066388862	0.14698258	0.6263096987658872
chr9	136585216	137633792	fold5	5	0.119718485	0.6681238411766945	0.09024302	0.6679306246613427	0.08302825	0.7351484715094576	0.19452183	0.5760858129960145	0.0801708	0.6095378891043229	0.11353648	0.6513653278895666
chr1	224040960	225089536	fold6	6	0.20397496	0.6680972856531602	0.11710625	0.826093594382175	0.08486404	0.8380654208751339	0.12833004	0.8098949616722219	0.070109315	0.7699588275903416	0.12087692	0.7824220180346064
chr1	224565248	225613824	fold6	6	0.1514657	0.7898292032502855	0.10286829	0.781693266862384	0.10941093	0.6924730194861796	0.17563178	0.7315842942892862	0.09114888	0.6907017187202842	0.12610511	0.7372563005216838
chr1	225089536	226138112	fold6	6	0.19259414	0.8568400062414967	0.13099824	0.8230944810589131	0.12299334	0.762480839912602	0.2985052	0.8872853438590895	0.1265552	0.7815170803647531	0.17432922	0.8222435502873708
chr1	225613824	226662400	fold6	6	0.15927307	0.5112072430663109	0.13136452	0.6005638991077163	0.11421745	0.44977815957555506	0.18118025	0.4826322568437228	0.08089313	0.5062654101092416	0.13338569	0.5100893937405093
chr1	226138112	227186688	fold6	6	0.12469031	0.682911435399576	0.104055874	0.7010180917762088	0.10060147	0.6518096383447919	0.15041082	0.5898758124883863	0.08005831	0.5828141975601486	0.11196335	0.6416858351138224
chr1	226662400	227710976	fold6	6	0.1795739	0.6509056405822995	0.16344401	0.6254703404268059	0.104388684	0.48071509835747067	0.1749163	0.6085449192719669	0.08219913	0.5238195153894549	0.1409044	0.5778911028055995
chr10	13668352	14716928	fold6	6	0.1594665	0.6536523396994228	0.09516994	0.7156083214393737	0.071573146	0.7295977145652436	0.14161965	0.6229188763089625	0.05874345	0.5633804074115795	0.10531454	0.6570315318849165
chr10	14192640	15241216	fold6	6	0.15843274	0.7171791896925945	0.12644154	0.736526847927631	0.10873899	0.8112626501372844	0.2284574	0.575057805660163	0.07794973	0.6962348966006522	0.14000408	0.707252278003665
chr10	14716928	15765504	fold6	6	0.13944508	0.710273900698037	0.0984828	0.6324181949604523	0.10709516	0.43582267170463485	0.15455317	0.7353735322828032	0.08108471	0.5604390786293415	0.116132185	0.6148654756550538
chr10	15241216	16289792	fold6	6	0.15881173	0.8082046474357123	0.1138436	0.7373544556541309	0.09105574	0.6171476401137461	0.18198667	0.6880675629599817	0.102156155	0.6267607148214924	0.12957078	0.6955070041970128
chr10	15765504	16814080	fold6	6	0.26797485	0.2936309770665308	0.119190514	0.5160632335629801	0.081858754	0.24628663830749536	0.15972827	0.29233280933689954	0.07769247	0.33307142483583857	0.14128897	0.33627701662194887
chr10	16289792	17338368	fold6	6	0.20764615	0.8362995124514395	0.14972028	0.8133243586857624	0.09900872	0.8034394321452871	0.21612051	0.8480852713284704	0.11797808	0.7753290402622154	0.15809475	0.815295522974635
chr10	16814080	17862656	fold6	6	0.39743227	0.41152715497278886	0.14046739	0.6541705665156973	0.10840929	0.6492292100327153	0.3248332	0.44296501209594696	0.103295125	0.5299935714901666	0.21488746	0.5375771030214629
chr10	17338368	18386944	fold6	6	0.2548143	0.39202721218094033	0.15721658	0.5791441837319284	0.09466069	0.5515672121499946	0.16260208	0.5831226163890868	0.08955388	0.5199295253911189	0.1517695	0.5251581499686139
chr10	17862656	18911232	fold6	6	0.3681014	0.11944544928521553	0.16515706	0.46294865777390554	0.10856418	0.38539538698755604	0.23264115	0.4650523454135843	0.10254249	0.3749954442132304	0.19540127	0.36156745673469837
chr10	18386944	19435520	fold6	6	0.22748585	0.5132055373995404	0.1059021	0.7583935641562052	0.0935579	0.642212171168849	0.13837156	0.7334826167594002	0.13087521	0.6518332650827583	0.13923852	0.6598254309133507
chr10	18911232	19959808	fold6	6	0.1062819	0.2702891986427956	0.1395144	0.34285959905485275	0.09546642	0.24928791529751607	0.10978864	0.3945921133471158	0.05761952	0.1276534353603481	0.10173418	0.27693645234052566
chr15	60659712	61708288	fold6	6	0.18488388	0.5430649571367774	0.13291876	0.7452666028317141	0.08962841	0.5946545664705114	0.22814378	0.31159275349131577	0.11124051	0.716118992381492	0.14936307	0.5821395744623621
chr15	61184000	62232576	fold6	6	0.15242517	0.8678194689276552	0.12246185	0.7494133536942407	0.084681146	0.8027505666420268	0.116916694	0.8159089031119181	0.10565873	0.8073212776064079	0.11642872	0.8086427139964497
chr15	61708288	62756864	fold6	6	0.12357763	0.7792610997961251	0.13454463	0.6730046295291336	0.085198015	0.5895652088077428	0.14534062	0.7678021422735853	0.08317911	0.5153788785864145	0.114368	0.6650023917986003
chr15	62232576	63281152	fold6	6	0.15830618	0.6798332115242579	0.105881564	0.6321126976383711	0.07523733	0.6151664008072024	0.14317758	0.6961454774962403	0.07916024	0.439249998893891	0.11235259	0.6125015572719925
chr15	62756864	63805440	fold6	6	0.14432737	0.6195749617808569	0.120950654	0.5684235273175609	0.14700805	0.3846433805375419	0.15029044	0.5512465781081253	0.06988509	0.5398848754313075	0.12649232	0.5327546646350785
chr15	63281152	64329728	fold6	6	0.19018067	0.754942249402244	0.16308475	0.7703301043352666	0.15427737	0.730102564566632	0.19685282	0.7615741154150907	0.09687477	0.7570113955541429	0.16025408	0.7547920858546753
chr15	63805440	64854016	fold6	6	0.20134418	0.7694305661919231	0.15963474	0.7901272953050649	0.10324041	0.8528361103319706	0.19903976	0.820608536768755	0.10453618	0.7659900517622888	0.15355904	0.7997985120720005
chr6	68403200	69451776	fold6	6	0.10028387	0.13794013944816869	0.09189276	0.47870178812740904	0.069395676	0.3237203963524796	0.12906253	0.3847405531075913	0.06419152	0.11012049744186961	0.09096527	0.28704467489550367
chr6	68927488	69976064	fold6	6	0.10496067	0.4081161777587753	0.08081053	0.5907208543426757	0.1021104	0.5973459852201455	0.1244814	0.1397275182143658	0.11335318	0.6474279678103182	0.105143234	0.47666770066925607
chr6	69451776	70500352	fold6	6	0.16581558	0.6059449050645793	0.085106656	0.7727933349446804	0.12496361	0.7527437024929925	0.12559414	0.6499663863918411	0.10135011	0.5567872277985877	0.120566025	0.6676471113385363
chr6	69976064	71024640	fold6	6	0.13502674	0.8037761162014676	0.106123134	0.8094711885337803	0.09123506	0.7958311746700375	0.14540769	0.7445690932662372	0.088730454	0.7442426440879938	0.113304615	0.7795780433519033
chr6	70500352	71548928	fold6	6	0.18500657	0.5032124063827952	0.0971318	0.6837484745190097	0.10877467	0.5559140779292081	0.17630245	0.4618286805461022	0.08058753	0.4535470109349281	0.1295606	0.5316501300624086
chr6	71024640	72073216	fold6	6	0.21660344	0.48497734079931987	0.09977465	0.6585566654910892	0.08024756	0.43898582200383646	0.2454975	0.2697972369424433	0.12074993	0.6555904918052962	0.15257461	0.501581511408397
chr6	71548928	72597504	fold6	6	0.1412775	0.730666253465056	0.118247986	0.7064558976823053	0.099417046	0.6028325791967606	0.11478982	0.660937794766483	0.17324333	0.4627594026394332	0.12939513	0.6327303855500076
chr6	72073216	73121792	fold6	6	0.16543065	0.5465888188939088	0.08756939	0.6624797929904652	0.19914566	0.7524287554916743	0.12267072	0.5366254500637208	0.1341015	0.6898665093950623	0.14178358	0.6375978653669663
chr6	72597504	73646080	fold6	6	0.15840031	0.8284338114439792	0.16117802	0.7727806852140658	0.11133675	0.79799430215473	0.17402273	0.8171443193645893	0.09820708	0.814766048498958	0.14062898	0.8062238333352644
chr7	20948992	21997568	fold6	6	0.12151333	0.3518438425760406	0.089806914	0.6632295863153935	0.09929433	0.6633070431648733	0.119175665	0.268758932487678	0.072237	0.5861220901298347	0.100405455	0.506652298934764
chr7	21473280	22521856	fold6	6	0.15355651	0.7499646702034338	0.10491297	0.7513365199257888	0.08010021	0.746345973156271	0.15828355	0.6622412257262859	0.078788266	0.6404274555002988	0.1151283	0.7100631689024157
chr7	21997568	23046144	fold6	6	0.222258	0.7476390645360781	0.1270056	0.8224195056966251	0.098622985	0.7529525305268256	0.21496154	0.8008874479169883	0.07375618	0.7573187200969184	0.14732085	0.7762434537546871
chr7	22521856	23570432	fold6	6	0.17998023	0.7087985684510107	0.15297984	0.7703474848923235	0.09880828	0.6730105646912631	0.14082688	0.738103625539096	0.07985643	0.6825577477245234	0.13049033	0.7145635982596433
chr7	23046144	24094720	fold6	6	0.25750527	0.6307546638988033	0.17193373	0.6342720284821516	0.09935363	0.7229833266724877	0.4398669	0.5514320894500084	0.091327466	0.5649046342745241	0.21199739	0.620869348555595
chr7	23570432	24619008	fold6	6	0.1068835	0.5331374663884293	0.13072434	0.5340413966076372	0.06497597	0.47201886603300425	0.10087979	0.4405903077065432	0.058955364	0.5472111760409477	0.092483796	0.5053998425553123
chr7	24094720	25143296	fold6	6	0.16346142	0.743044689348464	0.15059431	0.7416548700498254	0.09639223	0.7379774449186877	0.13359159	0.7161381849559308	0.070812985	0.7017523933851989	0.12297051	0.7281135165316214
chr7	24619008	25667584	fold6	6	0.33772758	0.7889206353137739	0.17451589	0.7125231000035245	0.20761314	0.802446681651921	0.31697246	0.7725552595429916	0.1488268	0.7573720790020605	0.2371312	0.7667635511028543
chr7	25143296	26191872	fold6	6	0.17597906	0.5704822096638678	0.18704249	0.8155941672235176	0.17573433	0.7232065036828238	0.12768981	0.6475538592625645	0.16447826	0.7421334814187552	0.1661848	0.6997940442503058
chr7	25667584	26716160	fold6	6	0.24531023	0.5657666865856066	0.16673954	0.8138834587514152	0.13366847	0.6837747525391236	0.2082447	0.5759291437260805	0.10992505	0.7100933028019866	0.1727776	0.6698894688808424
chr7	26191872	27240448	fold6	6	0.19872066	0.610506523059013	0.13452205	0.7703540144286143	0.10554989	0.7270550910067521	0.19116023	0.5882878589817333	0.107396804	0.6207388230392585	0.14746991	0.6633884621030741
chr7	26716160	27764736	fold6	6	0.18779463	0.8026995550331092	0.13768405	0.8167092768722193	0.10331469	0.6886433872721589	0.14578526	0.8512614381081853	0.10875771	0.8067413932516005	0.13666728	0.7932110101074548
chr7	35174400	36222976	fold6	6	0.20399465	0.7556265520672195	0.16341525	0.6993097185831306	0.14026673	0.7004214743203736	0.2137148	0.6615599617763597	0.096005134	0.6190105558503062	0.1634793	0.6871856525194778
chr7	35698688	36747264	fold6	6	0.16020486	0.8519341266679115	0.13549799	0.8297933083593593	0.07942364	0.8297127378348343	0.15380204	0.8323208457574697	0.11046456	0.7941788025387313	0.12787862	0.8275879642316613
chr7	36222976	37271552	fold6	6	0.28518605	0.7520789168963737	0.10515255	0.8275448606230508	0.057533145	0.7431103629285944	0.18061328	0.6911754038027045	0.11909613	0.7924722066139641	0.14951622	0.7612763501729376
chr7	36747264	37795840	fold6	6	0.2613949	0.39432370556720714	0.088160805	0.7901825525476524	0.09220015	0.4894264740170343	0.2417911	0.30515227133625805	0.11548749	0.45541208258238874	0.15980689	0.48689941721010815
chr7	37271552	38320128	fold6	6	0.25817788	-0.0377198970993548	0.118477084	0.6918410505130081	0.12850106	0.49454675563676065	0.2322889	0.08130832083813132	0.10495031	0.3090557168993186	0.16847906	0.3078063893575728
chr7	37795840	38844416	fold6	6	0.17051974	0.5674950883713699	0.10261543	0.7579875883519013	0.11869847	0.7548977645538147	0.15805952	0.4891051739389067	0.07890245	0.6297155058135627	0.12575912	0.639840224205911
chr7	38320128	39368704	fold6	6	0.11960894	0.6189029209971141	0.08315014	0.7502036191682177	0.07401312	0.5590840457982378	0.11738904	0.5648314793788051	0.07403061	0.619701683747594	0.09363837	0.6225447498179937
chr14	19988480	21037056	fold7	7	0.13636751	0.6793951966865311	0.12586921	0.7336569013542168	0.0755368	0.6823975500249831	0.1694988	0.5658376194760769	0.095214605	0.6511206864849097	0.12049738	0.6624815908053435
chr14	20512768	21561344	fold7	7	0.14759623	0.6365292268904552	0.17470028	0.5955411913881884	0.09843683	0.6869194835580585	0.19065204	0.5656527529399943	0.08725729	0.6160884202456548	0.13972852	0.6201462150044702
chr14	21037056	22085632	fold7	7	0.32856047	0.47809280956519973	0.23307635	0.28631026028928896	0.12153699	0.7225506430882446	0.230301	0.5453588759802734	0.14182729	0.5180149709825884	0.21106043	0.510065511981119
chr14	21561344	22609920	fold7	7	0.33005893	-0.2566625809006575	0.13340583	0.4109189525168738	0.1703831	-0.1080015814883799	0.22301574	0.2895906506201709	0.10870862	-0.05221755967634993	0.19311443	0.056725576214331476
chr14	22085632	23134208	fold7	7	0.2963136	0.31906769286632747	0.11447467	0.6138315598140189	0.23875833	0.20605207416836305	0.2265959	0.47745045129391944	0.15301964	0.37509356762435275	0.20583244	0.39829906915339636
chr14	22609920	23658496	fold7	7	0.22150071	0.45916741367584835	0.1375018	0.6511217974207629	0.15824752	0.5362255485387951	0.29018605	0.348329467289516	0.08614653	0.5740563615682055	0.17871653	0.5137801176986256
chr14	23134208	24182784	fold7	7	0.2318477	0.6650799692594659	0.15964383	0.7763381931792249	0.1254414	0.61459533336307	0.2535757	0.5192296605996467	0.09711912	0.6873520067755768	0.17352554	0.6525190326353968
chr14	23658496	24707072	fold7	7	0.26103786	0.6554711775215316	0.22198436	0.5199947092130708	0.16848034	0.5997920208279193	0.28734174	0.644542773912612	0.18267128	0.5110875039209031	0.22430313	0.5861776370792073
chr14	24182784	25231360	fold7	7	0.19644663	0.8149857549922148	0.1468866	0.8592464102418305	0.06556566	0.8745113300039162	0.19929044	0.8322985070019643	0.17452423	0.8116845205134827	0.15654272	0.8385453045506818
chr14	24707072	25755648	fold7	7	0.17445537	0.7781967879600196	0.09729885	0.8370049839495256	0.119595625	0.7020382169201046	0.19991572	0.680893265036708	0.1582714	0.35159755395816494	0.1499074	0.6699461615649045
chr14	25231360	26279936	fold7	7	0.13790289	0.09860763759295789	0.09815118	0.6788767136265018	0.08736427	0.2578932130416047	0.17849696	0.02167686863809757	0.08538502	0.09935074563547683	0.11746006	0.2312810357069277
chr14	25755648	26804224	fold7	7	0.13594581	-0.10154768002389852	0.090467066	0.5814477161657688	0.083601445	0.12593021721172498	0.226807	0.09673211077134682	0.06810831	0.12416957453917933	0.120985925	0.16534638773282428
chr14	26279936	27328512	fold7	7	0.1371281	0.06412962740232327	0.08223443	0.6661370166558315	0.097613096	0.12764160438100325	0.14580436	0.5500773488157715	0.07816988	0.10493682864216498	0.10818998	0.30258448517941894
chr16	51128320	52176896	fold7	7	0.115543954	0.7718559129417757	0.095125176	0.8246578760587976	0.06462655	0.5572660474837231	0.11110734	0.6153882828777847	0.07740852	0.19451874735315142	0.09276231	0.5927373733430464
chr16	51652608	52701184	fold7	7	0.12972264	0.7678013975808495	0.09376343	0.8728770922911888	0.08404159	0.6004130014151158	0.16310455	0.6434095132613749	0.10305078	0.40807034440544293	0.114736594	0.6585142697907943
chr16	52176896	53225472	fold7	7	0.20933086	0.6626360494104614	0.10275104	0.6982129910388988	0.11976033	0.6739727988051348	0.19932657	0.6726846633903668	0.10654094	0.6256662748537878	0.14754196	0.6666345554997299
chr16	52701184	53749760	fold7	7	0.20483983	0.6608827011058557	0.1291046	0.7193986632845333	0.119732514	0.6510326844097325	0.22447038	0.6056898915910498	0.088435575	0.5703148098452054	0.15331659	0.6414637500472753
chr16	53225472	54274048	fold7	7	0.10902338	0.8136477527020327	0.11062521	0.7701132797175813	0.09581622	0.46470426608887705	0.15241538	0.6870795131134445	0.07026979	0.6928761801837348	0.10762999	0.685684198361134
chr16	53749760	54798336	fold7	7	0.09652607	0.5144270429614648	0.06754317	0.706380209062642	0.05379968	0.1648811750868355	0.119860835	0.1923578047791109	0.056907915	0.4022083507573476	0.07892753	0.3960509165294801
chr16	54274048	55322624	fold7	7	0.09845957	0.4138443698854219	0.07934951	0.7350632809983161	0.0550195	0.2574316855257392	0.116716996	0.16931358431497745	0.05653751	0.31487530001245734	0.08121662	0.3781056441473824
chr16	74430464	75479040	fold7	7	0.16062465	0.6827583399890467	0.16050954	0.6392575624633354	0.07814126	0.7164242404049959	0.21320291	0.5464227900360514	0.08621267	0.5977880459909649	0.13973822	0.6365301957768789
chr16	74954752	76003328	fold7	7	0.21748732	0.7605815535843212	0.11754191	0.711390816548946	0.11423877	0.677302973605659	0.2408066	0.7689481100791973	0.08831662	0.7034392503467105	0.15567824	0.7243325408329668
