seqnames	start	end	width	strand	score	phyloP	rmsk	name	isBound	TF	chipseq.score	rownames
4730	chr13	40733970	40733988	19	-	10.4404	5.37910526315789	FALSE	CTCF	TRUE	CTCF	251.455993652344	TFBS_22364
4731	chr13	40758203	40758221	19	-	16.6924	1.39878947368421	FALSE	CTCF	TRUE	CTCF	142.569000244141	TFBS_22365
4732	chr2	31611569	31611587	19	+	15.6096	3.31436842105263	FALSE	CTCF	TRUE	CTCF	171.828002929688	TFBS_2238
4733	chr13	43739824	43739842	19	-	15.2171	0.952789473684211	FALSE	CTCF	TRUE	CTCF	406.843994140625	TFBS_22384
4734	chr13	44952912	44952930	19	-	15.2548	-0.102210526315789	FALSE	CTCF	TRUE	CTCF	220.024002075195	TFBS_22388
4735	chr13	45002516	45002534	19	-	15.2702	0.199473684210526	FALSE	CTCF	TRUE	CTCF	552.809997558594	TFBS_22390
4736	chr13	45571882	45571900	19	-	16.288	1.38821052631579	FALSE	CTCF	TRUE	CTCF	382.502990722656	TFBS_22394
4737	chr13	45637424	45637442	19	-	17.699	0.733052631578947	FALSE	CTCF	TRUE	CTCF	191.251007080078	TFBS_22395
4738	chr13	45807962	45807980	19	-	15.6586	1.27536842105263	FALSE	CTCF	TRUE	CTCF	267.752014160156	TFBS_22396
4739	chr13	45977112	45977130	19	-	15.0263	0.420631578947369	FALSE	CTCF	TRUE	CTCF	444.239013671875	TFBS_22397
4740	chr2	31681472	31681490	19	+	10.1207	0.191684210526316	FALSE	CTCF	TRUE	CTCF	365.115997314453	TFBS_2240
4741	chr13	46258017	46258035	19	-	14.5169	1.09768421052632	FALSE	CTCF	TRUE	CTCF	302.524993896484	TFBS_22400
4742	chr13	46670233	46670251	19	-	10.0179	0.982526315789474	FALSE	CTCF	TRUE	CTCF	61.1344985961914	TFBS_22402
4743	chr13	47014871	47014889	19	-	13.1386	0.952736842105263	FALSE	CTCF	TRUE	CTCF	368.592987060547	TFBS_22404
4744	chr13	47014874	47014892	19	-	15.7805	1.15094736842105	FALSE	CTCF	TRUE	CTCF	368.592987060547	TFBS_22405
4745	chr13	47121513	47121531	19	-	11.2387	-0.0466315789473684	FALSE	CTCF	TRUE	CTCF	176.018997192383	TFBS_22407
4746	chr13	47288655	47288673	19	-	14.8506	0.630473684210526	FALSE	CTCF	TRUE	CTCF	337.298004150391	TFBS_22408
4747	chr13	48464395	48464413	19	-	19.8773	1.78347368421053	FALSE	CTCF	TRUE	CTCF	299.048004150391	TFBS_22409
4748	chr13	48497809	48497827	19	-	19.6466	0.0766842105263158	FALSE	CTCF	TRUE	CTCF	448.571014404297	TFBS_22410
4749	chr13	48572322	48572340	19	-	17.2499	1.44847368421053	FALSE	CTCF	TRUE	CTCF	285.074005126953	TFBS_22411
4750	chr13	48639770	48639788	19	-	16.1642	0.528894736842105	FALSE	CTCF	TRUE	CTCF	403.365997314453	TFBS_22413
4751	chr13	48732748	48732766	19	-	15.7651	0.507315789473684	FALSE	CTCF	TRUE	CTCF	465.9580078125	TFBS_22415
4752	chr13	48807560	48807578	19	-	18.7644	-0.0105263157894737	FALSE	CTCF	TRUE	CTCF	445.093994140625	TFBS_22417
4753	chr13	49169964	49169982	19	-	10.8761	0.554052631578947	FALSE	CTCF	TRUE	CTCF	538.981018066406	TFBS_22419
4754	chr13	49205863	49205881	19	-	22.4749	1.10121052631579	FALSE	CTCF	TRUE	CTCF	420.752990722656	TFBS_22421
4755	chr13	50322688	50322706	19	-	14.7076	NA	FALSE	CTCF	TRUE	CTCF	170.388000488281	TFBS_22425
4756	chr13	51413717	51413735	19	-	14.8199	0.209473684210526	FALSE	CTCF	TRUE	CTCF	413.798004150391	TFBS_22427
4757	chr13	51424865	51424883	19	-	16.6913	-0.79878947368421	FALSE	CTCF	TRUE	CTCF	413.798004150391	TFBS_22430
4758	chr13	51618131	51618149	19	-	13.9156	0.353789473684211	FALSE	CTCF	TRUE	CTCF	385.980010986328	TFBS_22432
4759	chr13	52535741	52535759	19	-	22.0852	0.676736842105263	FALSE	CTCF	TRUE	CTCF	296.125	TFBS_22437
4760	chr13	52624238	52624256	19	-	22.623	-0.522684210526316	FALSE	CTCF	TRUE	CTCF	348.147003173828	TFBS_22439
4761	chr2	31787220	31787238	19	+	19.5868	0.308736842105263	FALSE	CTCF	TRUE	CTCF	375.548004150391	TFBS_2244
4762	chr13	53017315	53017333	19	-	13.37	-0.226526315789474	FALSE	CTCF	TRUE	CTCF	319.911010742188	TFBS_22445
4763	chr13	53286190	53286208	19	-	14.6076	0.843473684210526	FALSE	CTCF	TRUE	CTCF	243.410995483398	TFBS_22447
4764	chr13	53426661	53426679	19	-	20.6138	0.223894736842105	FALSE	CTCF	TRUE	CTCF	671.117980957031	TFBS_22451
4765	chr13	53426712	53426730	19	-	19.8503	-0.0538421052631579	FALSE	CTCF	TRUE	CTCF	671.117980957031	TFBS_22452
4766	chr13	53447810	53447828	19	-	12.9184	0.153052631578947	FALSE	CTCF	TRUE	CTCF	238.882995605469	TFBS_22453
4767	chr13	53688672	53688690	19	-	20.2042	1.47510526315789	FALSE	CTCF	TRUE	CTCF	365.115997314453	TFBS_22455
4768	chr13	54055736	54055754	19	-	12.982	0.706105263157895	FALSE	CTCF	TRUE	CTCF	347.730010986328	TFBS_22458
4769	chr13	54114045	54114063	19	-	10.4202	0.283421052631579	FALSE	CTCF	TRUE	CTCF	403.365997314453	TFBS_22460
4770	chr13	54152601	54152619	19	-	11.2261	0.202473684210526	FALSE	CTCF	TRUE	CTCF	270.315002441406	TFBS_22463
4771	chr13	54372948	54372966	19	-	16.025	1.39605263157895	FALSE	CTCF	TRUE	CTCF	427.7080078125	TFBS_22468
4772	chr13	54447171	54447189	19	-	20.6702	1.05447368421053	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_22469
4773	chr13	54621670	54621688	19	-	20.3456	0.869473684210526	FALSE	CTCF	TRUE	CTCF	476.390014648438	TFBS_22470
4774	chr13	54983810	54983828	19	-	10.9305	-0.538421052631579	FALSE	CTCF	TRUE	CTCF	312.957000732422	TFBS_22476
4775	chr2	31887150	31887168	19	+	14.2569	0.921736842105263	FALSE	CTCF	TRUE	CTCF	285.138000488281	TFBS_2248
4776	chr13	55182510	55182528	19	-	13.5584	0.413631578947368	FALSE	CTCF	TRUE	CTCF	340.774993896484	TFBS_22480
4777	chr13	55379253	55379271	19	-	11.6282	-0.482842105263158	FALSE	CTCF	TRUE	CTCF	138.300994873047	TFBS_22482
4778	chr13	55418463	55418481	19	-	12.8483	1.94463157894737	FALSE	CTCF	TRUE	CTCF	518.117004394531	TFBS_22483
4779	chr13	55513663	55513681	19	-	13.17	0.233736842105263	FALSE	CTCF	TRUE	CTCF	352.148986816406	TFBS_22485
4780	chr13	55517154	55517172	19	-	24.6912	0.771894736842105	FALSE	CTCF	TRUE	CTCF	468.197998046875	TFBS_22486
4781	chr13	55536796	55536814	19	-	19.5924	0.156578947368421	FALSE	CTCF	TRUE	CTCF	420.752990722656	TFBS_22487
4782	chr13	55728120	55728138	19	-	18.0269	1.50647368421053	FALSE	CTCF	TRUE	CTCF	243.074005126953	TFBS_22488
4783	chr13	56266633	56266651	19	-	19.224	1.00263157894737	FALSE	CTCF	TRUE	CTCF	299.048004150391	TFBS_22494
4784	chr13	56433654	56433672	19	-	17.5629	0.804526315789474	FALSE	CTCF	TRUE	CTCF	469.434997558594	TFBS_22499
4785	chr1	61139365	61139383	19	+	15.0582	2.31278947368421	FALSE	CTCF	TRUE	CTCF	215.591995239258	TFBS_225
4786	chr13	56435800	56435818	19	-	11.8439	-0.0695789473684211	FALSE	CTCF	TRUE	CTCF	469.434997558594	TFBS_22500
4787	chr13	56641951	56641969	19	-	17.2527	0.222789473684211	FALSE	CTCF	TRUE	CTCF	232.59700012207	TFBS_22501
4788	chr13	56930886	56930904	19	-	15.3924	0.783526315789474	FALSE	CTCF	TRUE	CTCF	75.4367980957031	TFBS_22506
4789	chr13	57269819	57269837	19	-	15.7794	1.30705263157895	FALSE	CTCF	TRUE	CTCF	413.798004150391	TFBS_22509
4790	chr13	57908392	57908410	19	-	20.9497	1.34768421052632	FALSE	CTCF	TRUE	CTCF	416.175994873047	TFBS_22515
4791	chr13	58031952	58031970	19	-	10.1818	1.03915789473684	FALSE	CTCF	TRUE	CTCF	356.22900390625	TFBS_22516
4792	chr13	58051499	58051517	19	-	15.62	0.474052631578947	FALSE	CTCF	TRUE	CTCF	226.309997558594	TFBS_22517
4793	chr13	58179293	58179311	19	-	10.408	1.16973684210526	FALSE	CTCF	TRUE	CTCF	379.024993896484	TFBS_22519
4794	chr13	58543355	58543373	19	-	19.2866	1.26552631578947	FALSE	CTCF	TRUE	CTCF	488.207000732422	TFBS_22520
4795	chr13	58593282	58593300	19	-	18.0881	0.0906842105263158	FALSE	CTCF	TRUE	CTCF	361.639007568359	TFBS_22522
4796	chr13	59728603	59728621	19	-	15.626	0.0575263157894737	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_22530
4797	chr13	60312631	60312649	19	-	14.4373	-0.264684210526316	FALSE	CTCF	TRUE	CTCF	136.205001831055	TFBS_22534
4798	chr13	60744348	60744366	19	-	18.3553	0.141473684210526	FALSE	CTCF	TRUE	CTCF	331.084014892578	TFBS_22538
4799	chr2	32353358	32353376	19	+	15.0757	0.615684210526316	FALSE	CTCF	TRUE	CTCF	580.708984375	TFBS_2254
4800	chr13	60819665	60819683	19	-	17.0937	-0.312894736842105	FALSE	CTCF	TRUE	CTCF	410.321014404297	TFBS_22541
4801	chr13	62854854	62854872	19	-	16.2789	0.138	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_22547
4802	chr13	62856360	62856378	19	-	19.7449	NA	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_22548
4803	chr2	32363002	32363020	19	+	16.3607	0.883210526315789	FALSE	CTCF	TRUE	CTCF	580.708984375	TFBS_2255
4804	chr13	63332774	63332792	19	-	19.3619	1.62436842105263	FALSE	CTCF	TRUE	CTCF	379.024993896484	TFBS_22550
4805	chr13	63365461	63365479	19	-	22.2381	1.32415789473684	FALSE	CTCF	TRUE	CTCF	396.411987304688	TFBS_22553
4806	chr13	64306314	64306332	19	-	21.7982	0.0456842105263158	FALSE	CTCF	TRUE	CTCF	392.934997558594	TFBS_22559
4807	chr13	64432839	64432857	19	-	14.2217	-0.804684210526316	FALSE	CTCF	TRUE	CTCF	389.457000732422	TFBS_22560
4808	chr13	68049912	68049930	19	-	16.1634	NA	FALSE	CTCF	TRUE	CTCF	311.592987060547	TFBS_22574
4809	chr2	32488868	32488886	19	+	19.0064	0.443473684210526	FALSE	CTCF	TRUE	CTCF	469.434997558594	TFBS_2258
4810	chr13	70234614	70234632	19	-	12.6576	0.383894736842105	FALSE	CTCF	TRUE	CTCF	347.846984863281	TFBS_22584
4811	chr13	70545470	70545488	19	-	19.2984	0.258684210526316	FALSE	CTCF	TRUE	CTCF	184.296997070312	TFBS_22585
4812	chr13	70582707	70582725	19	-	19.4848	0.578210526315789	FALSE	CTCF	TRUE	CTCF	239.932998657227	TFBS_22586
4813	chr13	70638213	70638231	19	-	13.1724	-0.106263157894737	FALSE	CTCF	TRUE	CTCF	150.873992919922	TFBS_22588
4814	chr13	71006317	71006335	19	-	18.0362	0.388789473684211	FALSE	CTCF	TRUE	CTCF	261.933013916016	TFBS_22593
4815	chr13	72627569	72627587	19	-	11.5529	-0.294052631578947	FALSE	CTCF	TRUE	CTCF	201.682998657227	TFBS_22595
4816	chr13	73033250	73033268	19	-	18.7589	1.45242105263158	FALSE	CTCF	TRUE	CTCF	333.178985595703	TFBS_22597
4817	chr13	73160616	73160634	19	-	15.9101	1.62405263157895	FALSE	CTCF	TRUE	CTCF	427.7080078125	TFBS_22598
4818	chr1	61181288	61181306	19	+	17.4453	1.17247368421053	FALSE	CTCF	TRUE	CTCF	496.209991455078	TFBS_226
4819	chr2	32580298	32580316	19	+	13.8619	2.61026315789474	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_2260
4820	chr13	73638998	73639016	19	-	14.83	0.220894736842105	FALSE	CTCF	TRUE	CTCF	100.842002868652	TFBS_22603
4821	chr13	73692753	73692771	19	-	17.3656	-0.107842105263158	FALSE	CTCF	TRUE	CTCF	465.9580078125	TFBS_22605
4822	chr2	32583630	32583648	19	+	19.1271	0.801842105263158	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_2261
4823	chr13	74535049	74535067	19	-	20.9694	NA	FALSE	CTCF	TRUE	CTCF	231.016998291016	TFBS_22612
4824	chr13	74570160	74570178	19	-	20.9694	NA	FALSE	CTCF	TRUE	CTCF	231.016998291016	TFBS_22613
4825	chr13	75707978	75707996	19	-	14.0048	1.06021052631579	FALSE	CTCF	TRUE	CTCF	101.416999816895	TFBS_22617
4826	chr13	75798036	75798054	19	-	20.4282	1.22331578947368	FALSE	CTCF	TRUE	CTCF	514.640014648438	TFBS_22618
4827	chr13	76056375	76056393	19	-	15.0272	1.13373684210526	FALSE	CTCF	TRUE	CTCF	184.401000976562	TFBS_22620
4828	chr13	76384965	76384983	19	-	12.995	1.46652631578947	FALSE	CTCF	TRUE	CTCF	148.063003540039	TFBS_22622
4829	chr13	78201736	78201754	19	-	14.5147	2.4688947368421	FALSE	CTCF	TRUE	CTCF	379.024993896484	TFBS_22625
4830	chr2	32631897	32631915	19	+	16.1998	0.724157894736842	FALSE	CTCF	TRUE	CTCF	417.276000976562	TFBS_2263
4831	chr2	32689573	32689591	19	+	21.2667	-0.0426842105263158	FALSE	CTCF	TRUE	CTCF	702.414001464844	TFBS_2264
4832	chr13	84758724	84758742	19	-	17.0942	2.09305263157895	FALSE	CTCF	TRUE	CTCF	360.153015136719	TFBS_22640
4833	chr13	90886897	90886915	19	-	13.6805	1.18078947368421	FALSE	CTCF	TRUE	CTCF	382.502990722656	TFBS_22649
4834	chr2	32713660	32713678	19	+	18.8788	1.36652631578947	FALSE	CTCF	TRUE	CTCF	516.218994140625	TFBS_2265
4835	chr13	91857640	91857658	19	-	18.9124	0.0752105263157895	FALSE	CTCF	TRUE	CTCF	253.843002319336	TFBS_22655
4836	chr13	93243361	93243379	19	-	13.521	1.28321052631579	FALSE	CTCF	TRUE	CTCF	333.821014404297	TFBS_22658
4837	chr2	32757741	32757759	19	+	16.4784	0.728368421052632	FALSE	CTCF	TRUE	CTCF	528.549011230469	TFBS_2266
4838	chr13	94177373	94177391	19	-	14.9695	0.0636842105263158	FALSE	CTCF	TRUE	CTCF	246.888000488281	TFBS_22662
4839	chr13	94809919	94809937	19	-	16.3785	0.438	FALSE	CTCF	TRUE	CTCF	152.968994140625	TFBS_22665
4840	chr13	94868824	94868842	19	-	21.7815	1.02647368421053	FALSE	CTCF	TRUE	CTCF	510.488006591797	TFBS_22666
4841	chr13	94958156	94958174	19	-	11.6191	2.16468421052632	FALSE	CTCF	TRUE	CTCF	153.501998901367	TFBS_22668
4842	chr13	95324409	95324427	19	-	14.0569	0.0835263157894737	FALSE	CTCF	TRUE	CTCF	326.893005371094	TFBS_22669
4843	chr2	32763539	32763557	19	+	13.1361	-0.118421052631579	FALSE	CTCF	TRUE	CTCF	417.276000976562	TFBS_2267
4844	chr13	95746676	95746694	19	-	19.5202	0.104736842105263	FALSE	CTCF	TRUE	CTCF	358.161987304688	TFBS_22674
4845	chr13	95892060	95892078	19	-	20.2927	1.29621052631579	FALSE	CTCF	TRUE	CTCF	462.480987548828	TFBS_22675
4846	chr2	32772074	32772092	19	+	12.9957	-0.61821052631579	FALSE	CTCF	TRUE	CTCF	417.276000976562	TFBS_2268
4847	chr13	97099668	97099686	19	-	14.5076	0.233473684210526	FALSE	CTCF	TRUE	CTCF	247.264999389648	TFBS_22682
4848	chr13	98031443	98031461	19	-	10.1433	1.02431578947368	FALSE	CTCF	TRUE	CTCF	323.389007568359	TFBS_22688
4849	chr2	32779339	32779357	19	+	13.455	0.261684210526316	FALSE	CTCF	TRUE	CTCF	417.276000976562	TFBS_2269
4850	chr13	98223146	98223164	19	-	15.2278	0.609526315789474	FALSE	CTCF	TRUE	CTCF	293.364990234375	TFBS_22690
4851	chr13	98240435	98240453	19	-	17.7198	0.873842105263158	FALSE	CTCF	TRUE	CTCF	361.639007568359	TFBS_22691
4852	chr13	98366389	98366407	19	-	10.0379	-0.262631578947368	FALSE	CTCF	TRUE	CTCF	41.5458984375	TFBS_22693
4853	chr13	98497640	98497658	19	-	17.6447	-0.107263157894737	FALSE	CTCF	TRUE	CTCF	333.821014404297	TFBS_22694
4854	chr13	98589048	98589066	19	-	11.3361	-0.766052631578947	FALSE	CTCF	TRUE	CTCF	330.342987060547	TFBS_22695
4855	chr13	98589051	98589069	19	-	11.1623	-0.848210526315789	FALSE	CTCF	TRUE	CTCF	330.342987060547	TFBS_22696
4856	chr13	98589136	98589154	19	-	19.3835	0.816894736842105	FALSE	CTCF	TRUE	CTCF	330.342987060547	TFBS_22697
4857	chr1	61298163	61298181	19	+	13.9865	1.86557894736842	FALSE	CTCF	TRUE	CTCF	194.878005981445	TFBS_227
4858	chr13	98815260	98815278	19	-	15.2763	1.59331578947368	FALSE	CTCF	TRUE	CTCF	418.260009765625	TFBS_22700
4859	chr13	99093509	99093527	19	-	14.7185	1.46036842105263	FALSE	CTCF	TRUE	CTCF	280.792999267578	TFBS_22701
4860	chr13	99513312	99513330	19	-	14.4922	1.32468421052632	FALSE	CTCF	TRUE	CTCF	224.214996337891	TFBS_22703
4861	chr13	99837984	99838002	19	-	18.2824	1.10373684210526	FALSE	CTCF	TRUE	CTCF	360.153015136719	TFBS_22704
4862	chr13	100940981	100940999	19	-	15.7998	-0.314578947368421	FALSE	CTCF	TRUE	CTCF	351.207000732422	TFBS_22707
4863	chr13	101696064	101696082	19	-	21.3836	2.292	FALSE	CTCF	TRUE	CTCF	326.865997314453	TFBS_22708
4864	chr2	32912593	32912611	19	+	15.1219	-0.814526315789474	FALSE	CTCF	TRUE	CTCF	940.398010253906	TFBS_2271
4865	chr13	102926042	102926060	19	-	18.5817	1.11605263157895	FALSE	CTCF	TRUE	CTCF	144.587005615234	TFBS_22714
4866	chr13	103121070	103121088	19	-	10.8921	1.83542105263158	FALSE	CTCF	TRUE	CTCF	173.92399597168	TFBS_22717
4867	chr13	103644627	103644645	19	-	16.9015	1.74321052631579	FALSE	CTCF	TRUE	CTCF	302.524993896484	TFBS_22718
4868	chr13	104089569	104089587	19	-	16.2817	1.70410526315789	FALSE	CTCF	TRUE	CTCF	259.838012695312	TFBS_22722
4869	chr13	104789872	104789890	19	-	17.6186	1.58936842105263	FALSE	CTCF	TRUE	CTCF	222.119003295898	TFBS_22725
4870	chr13	104918864	104918882	19	-	17.4118	3.03747368421053	FALSE	CTCF	TRUE	CTCF	135.615005493164	TFBS_22726
4871	chr13	104940044	104940062	19	-	10.1508	1.37305263157895	FALSE	CTCF	TRUE	CTCF	382.502990722656	TFBS_22727
4872	chr13	105223338	105223356	19	-	15.0166	0.038578947368421	FALSE	CTCF	TRUE	CTCF	170.388000488281	TFBS_22728
4873	chr13	105446427	105446445	19	-	16.5189	0.339210526315789	FALSE	CTCF	TRUE	CTCF	351.207000732422	TFBS_22730
4874	chr13	107928009	107928027	19	-	14.9921	-0.124894736842105	FALSE	CTCF	TRUE	CTCF	170.388000488281	TFBS_22735
4875	chr13	108214293	108214311	19	-	15.824	0.0368421052631579	FALSE	CTCF	TRUE	CTCF	132.136993408203	TFBS_22738
4876	chr2	33219389	33219407	19	+	16.51	-0.298631578947368	FALSE	CTCF	TRUE	CTCF	230.501007080078	TFBS_2274
4877	chr13	108341621	108341639	19	-	10.211	0.0891052631578947	FALSE	CTCF	TRUE	CTCF	182.305999755859	TFBS_22740
4878	chr13	109210593	109210611	19	-	13.0324	0.696	FALSE	CTCF	TRUE	CTCF	388.164001464844	TFBS_22742
4879	chr13	109213170	109213188	19	-	18.02	0.113368421052632	FALSE	CTCF	TRUE	CTCF	388.164001464844	TFBS_22743
4880	chr13	109759389	109759407	19	-	15.7556	0.601578947368421	FALSE	CTCF	TRUE	CTCF	226.309997558594	TFBS_22748
4881	chr13	110018508	110018526	19	-	20.9641	0.636947368421053	FALSE	CTCF	TRUE	CTCF	445.093994140625	TFBS_22750
4882	chr13	110368773	110368791	19	-	19.5364	0.197736842105263	FALSE	CTCF	TRUE	CTCF	585.703002929688	TFBS_22754
4883	chr13	110368822	110368840	19	-	19.5364	-0.655315789473684	FALSE	CTCF	TRUE	CTCF	585.703002929688	TFBS_22755
4884	chr13	110368871	110368889	19	-	19.5364	0.535631578947368	FALSE	CTCF	TRUE	CTCF	585.703002929688	TFBS_22756
4885	chr13	110391504	110391522	19	-	11.2013	-0.0681052631578947	FALSE	CTCF	TRUE	CTCF	274.705993652344	TFBS_22757
4886	chr13	110394880	110394898	19	-	14.4366	-0.829052631578947	FALSE	CTCF	TRUE	CTCF	274.705993652344	TFBS_22758
4887	chr13	111238082	111238100	19	-	16.3607	1.35994736842105	FALSE	CTCF	TRUE	CTCF	288.122009277344	TFBS_22760
4888	chr13	111411086	111411104	19	-	18.7785	1.09663157894737	FALSE	CTCF	TRUE	CTCF	332.140991210938	TFBS_22761
4889	chr13	112197050	112197068	19	-	16.8722	0.310947368421053	FALSE	CTCF	TRUE	CTCF	163.445999145508	TFBS_22765
4890	chr13	112264853	112264871	19	-	12.3327	1.03589473684211	FALSE	CTCF	TRUE	CTCF	400.169006347656	TFBS_22768
4891	chr13	112509663	112509681	19	-	17.4447	0.459263157894737	FALSE	CTCF	TRUE	CTCF	410.321014404297	TFBS_22769
4892	chr2	33487032	33487050	19	+	21.0639	0.858526315789474	FALSE	CTCF	TRUE	CTCF	521.594970703125	TFBS_2277
4893	chr13	113036105	113036123	19	-	21.2356	1.29815789473684	FALSE	CTCF	TRUE	CTCF	368.156005859375	TFBS_22775
4894	chr13	113618698	113618716	19	-	19.3306	0.238	FALSE	CTCF	TRUE	CTCF	480.203002929688	TFBS_22777
4895	chr13	113669895	113669913	19	-	21.4467	1.10610526315789	FALSE	CTCF	TRUE	CTCF	365.115997314453	TFBS_22779
4896	chr13	114460807	114460825	19	-	16.4878	3.45552631578947	FALSE	CTCF	TRUE	CTCF	281.661010742188	TFBS_22782
4897	chr13	114523315	114523333	19	-	18.0832	1.78278947368421	FALSE	CTCF	TRUE	CTCF	288.615997314453	TFBS_22783
4898	chr13	114793480	114793498	19	-	11.9187	0.915	FALSE	CTCF	TRUE	CTCF	204.085998535156	TFBS_22786
4899	chr13	116712409	116712427	19	-	11.3588	0.335315789473684	FALSE	CTCF	TRUE	CTCF	376.158996582031	TFBS_22788
4900	chr1	61377256	61377274	19	+	13.3927	2.20563157894737	FALSE	CTCF	TRUE	CTCF	382.502990722656	TFBS_228
4901	chr2	33652696	33652714	19	+	17.4118	3.08936842105263	FALSE	CTCF	TRUE	CTCF	497.252990722656	TFBS_2280
4902	chr2	33682412	33682430	19	+	20.7111	1.54368421052632	FALSE	CTCF	TRUE	CTCF	479.867004394531	TFBS_2281
4903	chr14	7997627	7997645	19	+	22.0103	0.233526315789474	FALSE	CTCF	TRUE	CTCF	472.911987304688	TFBS_22813
4904	chr14	8183504	8183522	19	+	15.8716	0.815210526315789	FALSE	CTCF	TRUE	CTCF	212.089996337891	TFBS_22816
4905	chr14	8242591	8242609	19	+	11.6088	0.455052631578947	FALSE	CTCF	TRUE	CTCF	163.445999145508	TFBS_22818
4906	chr14	8300431	8300449	19	+	18.8714	0.829947368421053	FALSE	CTCF	TRUE	CTCF	326.865997314453	TFBS_22820
4907	chr14	8356081	8356099	19	+	21.0295	0.955368421052632	FALSE	CTCF	TRUE	CTCF	438.139007568359	TFBS_22822
4908	chr14	8608737	8608755	19	+	14.6696	1.51252631578947	FALSE	CTCF	TRUE	CTCF	380.161010742188	TFBS_22824
4909	chr14	8935213	8935231	19	+	16.9912	1.72563157894737	FALSE	CTCF	TRUE	CTCF	132.014007568359	TFBS_22825
4910	chr14	11556494	11556512	19	+	13.6842	2.06163157894737	FALSE	CTCF	TRUE	CTCF	351.207000732422	TFBS_22828
4911	chr2	33821821	33821839	19	+	22.3187	1.719	FALSE	CTCF	TRUE	CTCF	483.343994140625	TFBS_2283
4912	chr14	12108191	12108209	19	+	12.7187	-0.114631578947368	FALSE	CTCF	TRUE	CTCF	194.878005981445	TFBS_22833
4913	chr14	12624478	12624496	19	+	13.7952	0.552842105263158	FALSE	CTCF	TRUE	CTCF	94.4365005493164	TFBS_22839
4914	chr14	16434554	16434572	19	+	12.8091	1.60626315789474	FALSE	CTCF	TRUE	CTCF	276.601989746094	TFBS_22848
4915	chr2	33973586	33973604	19	+	21.791	1.79063157894737	FALSE	CTCF	TRUE	CTCF	472.911987304688	TFBS_2285
4916	chr14	18574288	18574306	19	+	10.3842	3.31621052631579	FALSE	CTCF	TRUE	CTCF	85.9141006469727	TFBS_22854
4917	chr14	19705850	19705868	19	+	12.4361	0.237263157894737	FALSE	CTCF	TRUE	CTCF	372.071014404297	TFBS_22856
4918	chr2	34519620	34519638	19	+	10.5989	-0.089421052631579	FALSE	CTCF	TRUE	CTCF	190.686996459961	TFBS_2286
4919	chr14	20114192	20114210	19	+	21.6791	1.50573684210526	FALSE	CTCF	TRUE	CTCF	460.195007324219	TFBS_22861
4920	chr14	20400265	20400283	19	+	10.433	-0.109526315789474	FALSE	CTCF	TRUE	CTCF	323.389007568359	TFBS_22862
4921	chr14	20645727	20645745	19	+	11.4334	0.0576315789473684	FALSE	CTCF	TRUE	CTCF	265.763000488281	TFBS_22864
4922	chr14	20737500	20737518	19	+	12.061	2.31073684210526	FALSE	CTCF	TRUE	CTCF	377.183990478516	TFBS_22866
4923	chr14	20747110	20747128	19	+	14.0848	-0.125789473684211	FALSE	CTCF	TRUE	CTCF	127.822998046875	TFBS_22867
4924	chr14	20766102	20766120	19	+	18.0926	1.29742105263158	FALSE	CTCF	TRUE	CTCF	434.661987304688	TFBS_22868
4925	chr14	20856318	20856336	19	+	12.3501	2.96310526315789	FALSE	CTCF	TRUE	CTCF	144.322006225586	TFBS_22870
4926	chr14	21501229	21501247	19	+	10.2752	2.04394736842105	FALSE	CTCF	TRUE	CTCF	159.255004882812	TFBS_22874
4927	chr14	21678671	21678689	19	+	14.5357	0.0791052631578947	FALSE	CTCF	TRUE	CTCF	420.752990722656	TFBS_22875
4928	chr14	21986172	21986190	19	+	11.9485	4.77131578947368	FALSE	CTCF	TRUE	CTCF	351.207000732422	TFBS_22879
4929	chr2	34644913	34644931	19	+	13.1813	0.0194736842105263	FALSE	CTCF	TRUE	CTCF	438.139007568359	TFBS_2288
4930	chr14	24005179	24005197	19	+	11.6719	-0.448631578947368	FALSE	CTCF	TRUE	CTCF	472.200012207031	TFBS_22886
4931	chr14	24067849	24067867	19	+	15.7515	0.117368421052632	FALSE	CTCF	TRUE	CTCF	351.207000732422	TFBS_22887
4932	chr14	24182125	24182143	19	+	18.7162	0.893315789473684	FALSE	CTCF	TRUE	CTCF	389.457000732422	TFBS_22888
4933	chr14	24311301	24311319	19	+	19.5164	NA	FALSE	CTCF	TRUE	CTCF	362.515991210938	TFBS_22889
4934	chr14	25561023	25561041	19	+	14.9858	-0.301526315789474	FALSE	CTCF	TRUE	CTCF	148.912002563477	TFBS_22896
4935	chr14	25694041	25694059	19	+	15.4913	0.706947368421053	FALSE	CTCF	TRUE	CTCF	503.682006835938	TFBS_22898
4936	chr14	25713618	25713636	19	+	14.8535	-0.581578947368421	FALSE	CTCF	TRUE	CTCF	455.526000976562	TFBS_22900
4937	chr14	25745958	25745976	19	+	14.3039	0.39321052631579	FALSE	CTCF	TRUE	CTCF	90.4096984863281	TFBS_22902
