SCD_h1_m0_t0	SCD_h1_m0_t1	SCD_h1_m0_t2	SCD_h1_m0_t3	SCD_h1_m0_t4	SCD_h1_m0_t5	chrom	end	rel_disruption_end	rel_disruption_start	start	type	window_end	window_start	miss_per	ins16_min	cont_sum	raw_count
26.83	29.94	27.23	25.97	27.38	23.34	chr19	12440000	653312	651264	12430000	tad2	13091504	11780784	12.451694538490475	-0.1763630360364914	111126.71933345174	1872987
34.56	39.44	34.72	31.73	34.44	29.02	chr19	12840000	641024	638976	12830000	down5	13491504	12180784	19.59539307441226	-0.3829955756664276	84746.174176321	1640452
39.38	46.94	40.2	36.1	43.1	35.34	chr19	15050000	645120	643072	15040000	down3	15701504	14390784	6.517864946099275	-0.2376444190740585	100871.6837112645	2455507
21.9	21.56	24.9	26.48	22.42	19.69	chr19	16000000	643072	641024	15990000	down4	16651504	15340784	5.762456824322014	-0.4084795713424682	123558.77887480016	2282375
27.08	28.75	33.72	31.66	31.86	27.55	chr19	16340000	673792	671744	16330000	up7	16991504	15680784	3.860637081115177	-0.1918714642524719	112891.38377630604	2397048
44.4	50.94	61.84	60.7	58.25	50.94	chr19	16790000	673792	671744	16780000	up7	17441504	16130784	2.7104256200388344	-0.4947682023048401	118126.9800324858	2364758
58.6	65.75	86.2	82.1	78.2	68.56	chr19	17110000	673792	671744	17100000	up7	17761504	16450784	1.9398181396745056	-0.2434248030185699	112364.34045464476	2171242
50.06	57.06	81.4	79.0	71.25	63.22	chr19	17400000	649216	647168	17390000	down1	18051504	16740784	1.9398181396745056	-0.4756593108177185	117698.16834209384	2127807
21.27	27.92	37.25	36.4	32.2	27.44	chr19	18570000	638976	636928	18560000	down6	19221504	17910784	12.451694538490475	-0.2187171578407287	117021.9385968335	1801300
53.22	63.38	74.56	75.0	68.8	59.72	chr19	18860000	634880	632832	18850000	down8	19511504	18200784	11.353920864539518	-0.210000455379486	103256.48678291836	1734908
48.88	57.28	56.75	53.88	56.62	47.06	chr19	20780000	645120	643072	20770000	down3	21431504	20120784	13.90475321941414	-0.1260030269622802	106093.58810475054	1959868
47.12	54.84	56.16	55.1	55.1	47.88	chr19	21580000	645120	643072	21570000	down3	22231504	20920784	11.353920864539518	-0.3195984959602356	95646.475069794	2100051
52.38	66.9	80.6	77.06	73.6	61.28	chr19	22330000	634880	632832	22320000	down8	22981504	21670784	11.720605390452524	-0.3991993069648742	91934.187280746	2136209
50.5	58.88	85.6	79.56	72.8	62.72	chr19	22910000	665600	663552	22900000	up3	23561504	22250784	5.383612811539353	-0.3849897384643554	134685.994138289	2543360
30.03	30.95	41.78	42.3	37.88	33.56	chr19	24290000	643072	641024	24280000	down4	24941504	23630784	0.7782071596578624	-0.5036578178405762	114665.07644963714	2562689
19.78	22.02	18.0	17.0	19.02	16.25	chr19	24630000	651264	649216	24620000	tad1	25281504	23970784	3.860637081115177	-0.1179198324680328	124186.6061068672	2513497
18.36	19.4	26.11	26.95	23.14	20.58	chr19	24920000	626688	624640	24910000	down12	25571504	24260784	3.860637081115177	-0.4900414049625397	120034.5228730282	2487555
27.64	28.22	35.2	33.75	32.3	28.31	chr19	25340000	661504	659456	25330000	up1	25991504	24680784	8.019561574501557	-0.1067317575216293	117720.15405640528	2206286
26.61	32.84	24.62	23.05	26.52	21.73	chr19	26200000	643072	641024	26190000	down4	26851504	25540784	11.353920864539518	-0.1384008228778839	91154.92228833157	2043122
21.38	20.78	36.62	38.3	29.2	27.27	chr19	27430000	677888	675840	27420000	up9	28081504	26770784	7.270233196159122	-0.7109299302101135	108972.7901723952	2169729
28.0	32.7	46.47	43.06	40.34	34.97	chr19	27710000	651264	649216	27700000	tad1	28361504	27050784	8.393085811778743	-0.0975884422659874	106395.70340573513	2136484
27.06	33.5	35.6	33.34	34.47	29.27	chr19	28160000	665600	663552	28150000	up3	28811504	27500784	6.517864946099275	-0.2253513038158416	97875.57275330304	2303383
25.69	27.45	33.4	32.2	31.69	27.73	chr19	29060000	663552	661504	29050000	up2	29711504	28400784	1.1661707875927636	-0.1861457228660583	98511.00864563728	2458120
34.56	37.34	43.0	42.62	41.38	35.94	chr19	29520000	641024	638976	29510000	down5	30171504	28860784	4.242520965615252	-0.2735918462276459	99696.36628183264	2456282
28.11	30.3	37.7	37.7	35.34	30.94	chr19	32710000	641024	638976	32700000	down5	33361504	32050784	5.004008830827339	-0.4171619117259979	132390.61050669724	2571178
37.84	45.88	75.1	76.7	61.53	53.22	chr19	33380000	661504	659456	33370000	up1	34031504	32720784	36.124695537848304	-0.5418632626533508	79798.65777544533	1615653
22.3	26.16	24.67	23.19	23.69	19.53	chr19	34140000	671744	669696	34130000	up6	34791504	33480784	30.393017414665103	-0.2445601820945739	76566.78649299077	1455405
36.22	42.2	46.62	47.78	43.94	38.66	chr19	34660000	665600	663552	34650000	up3	35311504	34000784	11.720605390452524	-0.2178823351860046	106870.87361307746	1982068
36.47	44.62	40.75	42.56	39.88	34.62	chr19	34990000	663552	661504	34980000	up2	35641504	34330784	11.720605390452524	-0.3413768410682678	105108.22117290986	1927659
22.83	25.75	28.61	28.02	26.17	23.4	chr19	36090000	653312	651264	36080000	tad2	36741504	35430784	9.137854382545056	-0.4288341403007507	107803.64388364274	2032788
42.2	44.97	69.3	67.06	60.38	53.5	chr19	36460000	641024	638976	36450000	down5	37111504	35800784	4.242520965615252	-0.2550181150436401	119815.73850508008	2284213
33.22	33.97	43.72	43.72	40.88	35.75	chr19	36800000	675840	673792	36790000	up8	37451504	36140784	1.9398181396745056	-0.2759844064712524	119735.69783966478	2606746
30.92	33.3	37.9	36.78	36.78	32.22	chr19	37950000	665600	663552	37940000	up3	38601504	37290784	3.4779932286857496	-0.2599104344844818	98827.07573275451	2745161
27.11	29.64	32.88	32.34	32.06	28.1	chr19	38440000	649216	647168	38430000	down1	39091504	37780784	3.860637081115177	-0.1337697803974151	100072.88385128105	2564187
48.06	46.75	72.6	78.1	60.22	54.22	chr19	38980000	661504	659456	38970000	up1	39631504	38320784	29.7409649312799	-0.5506702661514282	138617.60919846324	1607834
34.9	39.3	48.2	49.38	43.06	36.94	chr19	40240000	645120	643072	40230000	down3	40891504	39580784	39.2025656517295	-0.3414891958236694	78956.31783257045	1460614
32.44	35.06	52.75	52.4	46.94	41.53	chr19	40750000	632832	630784	40740000	down9	41401504	40090784	3.4779932286857496	-0.1910410076379776	98718.83268272072	2339474
43.6	49.03	68.2	66.44	61.0	52.75	chr19	42790000	665600	663552	42780000	up3	43441504	42130784	6.894429055093874	-0.5063303112983704	132919.00284897082	2468021
23.83	23.2	36.88	37.2	31.9	28.28	chr19	44930000	626688	624640	44920000	down12	45581504	44270784	3.860637081115177	-0.3102173209190368	106711.26373685818	3207974
28.53	27.75	36.06	35.47	34.12	29.95	chr19	45760000	647168	645120	45750000	down2	46411504	45100784	2.7104256200388344	-0.4218826293945312	110713.66078699502	3124844
26.72	25.98	31.53	31.0	30.7	26.83	chr19	46580000	667648	665600	46570000	up4	47231504	45920784	0.3894835637936079	-0.1714242100715637	98167.78256457752	3368812
19.83	19.31	25.9	26.02	24.1	20.92	chr19	47180000	649216	647168	47170000	down1	47831504	46520784	1.5533744475983111	-0.250596284866333	111127.59718243706	2998243
27.8	28.95	39.16	37.8	35.88	31.6	chr19	47520000	647168	645120	47510000	down2	48171504	46860784	3.860637081115177	-0.2656290531158447	107329.36733082416	2602520
20.08	22.31	25.66	25.92	23.67	20.6	chr19	47950000	643072	641024	47940000	down4	48601504	47290784	5.383612811539353	-0.2311766445636749	112215.99897203637	2244495
20.55	25.69	14.12	13.805	18.16	14.195	chr19	51210000	651264	649216	51200000	tad1	51861504	50550784	16.448974609375	-0.1398445218801498	72694.51534056744	1540634
29.72	29.73	43.03	43.3	38.44	33.97	chr19	53390000	665600	663552	53380000	up3	54041504	52730784	2.3255018638213465	-0.4352304339408874	127402.1807849619	2420597
34.97	37.47	50.47	49.06	44.1	38.06	chr19	54040000	665600	663552	54030000	up3	54691504	53380784	2.7104256200388344	-0.4693309664726257	111441.70110944832	2302381
52.56	64.56	80.25	75.6	71.1	60.0	chr19	55060000	661504	659456	55050000	up1	55711504	54400784	6.894429055093874	-0.4667716026306152	131738.79033249966	2151965
30.03	26.47	50.25	52.62	40.72	36.16	chr19	55330000	665600	663552	55320000	up3	55981504	54670784	4.242520965615252	-0.4709034264087677	139485.46855999724	2259251
32.16	32.47	51.78	52.22	44.78	40.56	chr19	56810000	626688	624640	56800000	down12	57461504	56150784	10.618271908925443	-0.3195762634277344	93226.0451189602	2292316
47.3	50.88	70.6	69.75	62.38	55.25	chr19	57670000	632832	630784	57660000	down9	58321504	57010784	4.623644882185972	-0.402215838432312	116600.24766020892	2078531
23.27	27.22	28.4	28.22	27.14	23.25	chr2	3330000	679936	677888	3320000	up10	3981504	2670784	48.261003385657126	-0.2538481950759887	57807.972577777466	1284760
16.44	20.22	21.66	20.44	19.66	16.77	chr2	3850000	626688	624640	3840000	down12	4501504	3190784	10.638427734375	-0.2419751584529876	89920.02482323685	2142516
30.22	33.56	41.72	38.97	37.84	32.25	chr2	4500000	659456	657408	4490000	tad5	5151504	3840784	5.383612811539353	-0.3198505043983459	103449.19180489425	2305446
19.06	20.42	24.53	23.97	22.92	20.31	chr2	4660000	653312	651264	4650000	tad2	5311504	4000784	4.623644882185972	-0.2882647514343261	115940.8227710052	2369335
59.88	63.62	90.2	92.06	80.9	72.2	chr2	4890000	634880	632832	4880000	down8	5541504	4230784	3.860637081115177	-0.5448176264762878	117808.37233609086	2406713
26.05	31.0	34.03	31.47	32.06	26.86	chr2	5430000	634880	632832	5420000	down8	6081504	4770784	6.140540869175321	-0.1239646822214126	103540.89326306748	2502878
35.75	37.72	45.9	46.94	42.5	37.0	chr2	6190000	638976	636928	6180000	down6	6841504	5530784	4.623644882185972	-0.3146115243434906	112782.57073518608	2210846
38.12	43.12	56.66	54.97	51.6	45.53	chr2	6470000	626688	624640	6460000	down12	7121504	5810784	6.140540869175321	-0.2000966370105743	100920.93649446196	2197734
23.03	23.7	43.7	45.3	34.84	32.7	chr2	8670000	628736	626688	8660000	down11	9321504	8010784	14.266117969821671	-0.6398312449455261	108565.57594367252	1503675
42.6	47.3	68.44	65.3	58.9	51.16	chr2	11320000	671744	669696	11310000	up6	11971504	10660784	9.879583081593957	-0.3165866136550903	92972.77726725096	1875812
27.53	30.4	32.34	32.72	30.66	25.75	chr2	11870000	659456	657408	11860000	tad5	12521504	11210784	11.720605390452524	-0.295032262802124	107701.42806301393	1832645
16.27	20.2	19.81	20.11	18.73	15.74	chr2	12430000	667648	665600	12420000	up4	13081504	11770784	12.81609916061542	-0.2932277321815491	97735.11221510376	1689865
39.25	46.84	34.03	31.97	37.6	30.86	chr2	14310000	645120	643072	14300000	down3	14961504	13650784	18.89470264354844	-0.0899807512760162	80358.46378017229	1781924
38.2	49.16	70.44	67.5	60.7	51.94	chr2	14730000	632832	630784	14720000	down9	15381504	14070784	14.626722752299854	-0.3057400584220886	94881.55079860786	1634459
16.38	18.89	23.55	22.6	20.81	18.17	chr2	15070000	630784	628736	15060000	down10	15721504	14410784	14.98656756684868	-0.3388810455799103	93776.30227543438	1546515
34.47	43.8	31.95	29.89	36.22	28.77	chr2	15830000	641024	638976	15820000	down5	16481504	15170784	20.64072896123784	-0.1139889061450958	72474.45790875204	1486893
22.2	28.61	34.66	32.9	31.55	25.83	chr2	16360000	659456	657408	16350000	tad5	17011504	15700784	17.837967237782564	-0.2525847554206848	92686.3470570155	1565276
20.55	23.72	21.44	22.2	21.55	18.92	chr2	19700000	675840	673792	19690000	up8	20351504	19040784	12.086529948436176	-0.1353272050619125	106163.2422295006	1792380
39.2	44.03	51.3	48.94	47.06	40.56	chr2	21280000	643072	641024	21270000	down4	21931504	20620784	13.542628501077257	-0.2477901130914688	99556.28991449722	1906853
19.95	23.14	34.38	34.03	29.05	25.55	chr2	21930000	641024	638976	21920000	down5	22581504	21270784	27.434842249657063	-0.5133905410766602	89683.7060480116	1300070
39.62	45.8	40.72	41.4	41.16	35.28	chr2	22890000	634880	632832	22880000	down8	23541504	22230784	29.085872576177284	-0.2392755150794983	103927.7163926504	1505665
32.1	39.06	41.34	39.34	39.06	32.72	chr2	24290000	667648	665600	24280000	up4	24941504	23630784	15.345652413468152	-0.2098096907138824	101461.89925755288	1978864
33.7	32.8	45.12	46.25	41.16	36.22	chr2	26640000	667648	665600	26630000	up4	27291504	25980784	7.645277369295016	-0.4866791367530823	110352.35188958028	3075639
41.1	43.03	57.47	56.38	52.88	46.56	chr2	27260000	636928	634880	27250000	down7	27911504	26600784	4.623644882185972	-0.3511574268341064	108560.61072665844	2929267
31.78	32.56	48.5	48.7	43.44	38.7	chr2	27540000	673792	671744	27530000	up7	28191504	26880784	1.5533744475983111	-0.3787537813186645	104868.74152894718	3104454
28.5	27.48	34.06	34.78	32.1	28.8	chr2	29190000	669696	667648	29180000	up5	29841504	28530784	2.3255018638213465	-0.3760451674461365	101621.91129435546	3354902
27.56	25.31	33.1	33.56	31.08	27.72	chr2	30420000	675840	673792	30410000	up8	31071504	29760784	2.3255018638213465	-0.2719785571098327	118287.25413469152	3682983
33.1	32.72	41.62	41.97	39.8	35.3	chr2	30950000	645120	643072	30940000	down3	31601504	30290784	0.7782071596578624	-0.2889495491981506	108633.75891653856	3501223
19.86	20.66	28.89	28.52	26.67	23.28	chr2	31180000	673792	671744	31170000	up7	31831504	30520784	0.7782071596578624	-0.2010325342416763	99272.89229602762	3379688
18.25	19.05	24.67	24.47	22.78	19.64	chr2	33670000	632832	630784	33660000	down9	34321504	33010784	1.1661707875927636	-0.3156030178070068	108914.92365487742	2821223
28.81	30.7	30.12	28.1	30.08	26.22	chr2	33990000	643072	641024	33980000	down4	34641504	33330784	2.7104256200388344	-0.2127109915018081	107370.38914770594	2693767
33.56	34.8	41.62	41.38	39.56	34.3	chr2	35200000	675840	673792	35190000	up8	35851504	34540784	3.0945894083269683	-0.3324516415596008	94044.96414241564	2726507
28.95	30.48	46.1	46.16	40.78	36.28	chr2	35530000	669696	667648	35520000	up5	36181504	34870784	2.3255018638213465	-0.3633432984352112	108332.16111426803	2692240
46.72	43.5	91.44	98.2	72.94	64.7	chr2	37360000	638976	636928	37350000	down6	38011504	36700784	13.542628501077257	-0.8300057649612427	152024.60606654352	1836401
28.73	29.83	27.0	25.42	28.05	24.34	chr2	38390000	647168	645120	38380000	down2	39041504	37730784	3.4779932286857496	-0.2896766364574432	101863.6896463639	2635038
27.17	27.77	40.78	42.34	35.56	31.03	chr2	39010000	649216	647168	39000000	down1	39661504	38350784	8.765850081126576	-0.2428452968597412	93432.90980082088	2091904
70.0	79.4	80.75	79.56	77.4	64.56	chr2	39390000	643072	641024	39380000	down4	40041504	38730784	20.293043633558664	-0.08792245388031	99021.63331280438	1598785
21.31	26.69	12.22	12.53	17.11	13.04	chr2	41220000	626688	624640	41210000	down12	41871504	40560784	13.90475321941414	-0.1362541913986206	77478.28532432164	1468625
23.27	25.3	33.62	35.28	28.66	26.17	chr2	43670000	663552	661504	43660000	up2	44321504	43010784	9.879583081593957	-0.5787966251373291	120533.165562226	1620226
55.75	62.38	76.5	76.06	70.1	60.9	chr2	43930000	632832	630784	43920000	down9	44581504	43270784	8.393085811778743	-0.1839663982391357	117140.7166346944	1681367
23.84	28.64	17.78	17.25	20.8	17.12	chr2	47800000	647168	645120	47790000	down2	48451504	47140784	21.33381971280812	-0.1249530017375946	89363.27765953308	1382616
19.72	23.52	34.06	31.66	30.1	25.86	chr2	49340000	632832	630784	49330000	down9	49991504	48680784	6.894429055093874	-0.1731350123882293	105058.74548877626	1870465
46.5	49.03	67.9	66.44	61.12	54.66	chr2	49750000	645120	643072	49740000	down3	50401504	49090784	3.4779932286857496	-0.4828828871250152	113596.4163383397	1992604
30.27	30.4	44.1	45.66	38.44	35.56	chr2	50300000	667648	665600	50290000	up4	50951504	49640784	7.270233196159122	-0.7946702241897583	111951.11886682874	1908929
26.48	31.48	42.22	39.12	37.94	31.72	chr2	51180000	628736	626688	51170000	down11	51831504	50520784	13.90475321941414	-0.3983861207962036	82765.59760343132	1800704
34.4	44.06	48.88	49.75	45.28	38.78	chr2	51930000	645120	643072	51920000	down3	52581504	51270784	8.019561574501557	-0.2817851603031158	120389.8055115941	1950849
34.34	38.22	69.6	71.0	57.97	52.56	chr2	52740000	677888	675840	52730000	up9	53391504	52080784	4.623644882185972	-0.4727998971939087	122185.9271716154	2191859
24.94	22.44	35.1	38.16	29.45	25.97	chr2	53210000	655360	653312	53200000	tad3	53861504	52550784	13.90475321941414	-0.4136460423469543	127174.553120395	1754084
37.3	47.22	50.75	49.4	47.06	38.12	chr2	54150000	628736	626688	54140000	down11	54801504	53490784	23.73569835352948	-0.3897683620452881	76621.97091727427	1287577
25.48	31.4	30.55	30.36	29.8	24.33	chr2	55030000	653312	651264	55020000	tad2	55681504	54370784	26.100338565712526	-0.2829124629497528	93853.1434789804	1364198
40.62	45.06	69.94	77.7	59.06	54.72	chr2	56050000	634880	632832	56040000	down8	56701504	55390784	22.3677560806934	-0.6500223875045776	105277.07537666013	1341593
30.28	33.47	27.6	24.31	28.38	23.97	chr2	57390000	645120	643072	57380000	down3	58041504	56730784	16.41834714575045	-0.1999784708023071	83965.62739194809	1529717
25.03	26.2	40.66	39.78	34.75	31.64	chr2	58700000	628736	626688	58690000	down11	59351504	58040784	23.39485273721449	-0.4517883658409118	89589.65598581075	1861942
34.78	40.66	39.78	38.38	39.12	33.5	chr2	60450000	628736	626688	60440000	down11	61101504	59790784	4.242520965615252	-0.1713409423828125	95326.37478126466	2171579
31.69	37.53	39.3	37.7	37.78	32.7	chr2	60730000	651264	649216	60720000	tad1	61381504	60070784	7.270233196159122	-0.2159301787614822	104905.34953629436	2116592
41.5	48.3	44.06	40.44	44.53	38.0	chr2	62290000	655360	653312	62280000	tad3	62941504	61630784	11.720605390452524	-0.16909721493721	103428.374116799	1686458
24.12	28.06	36.34	37.28	31.8	28.23	chr2	63470000	663552	661504	63460000	up2	64121504	62810784	17.129677127625214	-0.4171422123908996	98218.80846840797	1512308
40.16	50.56	54.38	48.34	53.0	43.75	chr2	64470000	649216	647168	64460000	down1	65121504	63810784	12.81609916061542	-0.2958688139915466	78425.14495262202	1691684
30.33	35.16	43.5	40.94	39.7	34.25	chr2	64950000	675840	673792	64940000	up8	65601504	64290784	7.645277369295016	-0.2688235640525818	110305.6698229704	1778905
55.34	65.25	79.06	75.2	74.1	64.6	chr2	65790000	663552	661504	65780000	up2	66441504	65130784	8.393085811778743	-0.2203629612922668	93160.14567568354	1885677
15.7	19.44	27.45	27.05	24.5	21.39	chr2	66450000	673792	671744	66440000	up7	67101504	65790784	9.879583081593957	-0.1649939119815826	90052.79198255164	1559815
36.4	44.7	49.47	48.34	47.0	39.75	chr2	66820000	641024	638976	66810000	down5	67471504	66160784	16.41834714575045	-0.2526540160179138	86533.11015932697	1439081
46.22	52.8	75.9	70.7	65.6	57.56	chr2	68770000	675840	673792	68760000	up8	69421504	68110784	10.249307479224376	-0.3505741655826568	105715.48284708928	1906134
34.72	39.62	49.16	45.66	45.44	39.4	chr2	69120000	641024	638976	69110000	down5	69771504	68460784	9.137854382545056	-0.1762022078037262	106148.11790479106	2096941
26.61	26.84	33.38	31.7	31.45	27.28	chr2	71570000	638976	636928	71560000	down6	72221504	70910784	2.7104256200388344	-0.2116616815328598	106766.01642394064	2910474
16.7	18.81	18.08	17.5	17.75	15.06	chr2	73910000	675840	673792	73900000	up8	74561504	73250784	4.623644882185972	-0.2876879572868347	115520.5192886524	2237327
57.56	60.06	76.2	76.2	71.5	63.72	chr2	75600000	665600	663552	75590000	up3	76251504	74940784	4.242520965615252	-0.6438475847244263	110566.54370688031	2331407
23.61	24.2	34.84	32.6	30.55	26.11	chr2	76120000	655360	653312	76110000	tad3	76771504	75460784	4.242520965615252	-0.3065016865730285	106554.16373846454	2349600
21.12	23.19	39.75	38.44	32.84	28.84	chr2	76370000	657408	655360	76360000	tad4	77021504	75710784	3.4779932286857496	-0.2958442866802215	101947.71360229762	2289637
31.44	34.06	41.94	39.12	39.34	34.03	chr2	77370000	632832	630784	77360000	down9	78021504	76710784	3.0945894083269683	-0.1849370896816253	102411.19736505124	2196368
48.25	60.03	85.5	88.2	74.1	65.44	chr2	78040000	669696	667648	78030000	up5	78691504	77380784	12.086529948436176	-0.3587577044963836	123740.24059173044	1766428
31.25	33.8	40.56	39.53	37.44	33.56	chr2	78930000	645120	643072	78920000	down3	79581504	78270784	8.765850081126576	-0.3874338865280151	97511.65792075005	1772321
31.0	35.12	37.16	37.34	34.9	30.39	chr2	80700000	630784	628736	80690000	down10	81351504	80040784	17.837967237782564	-0.2452077269554138	107511.38754540264	1429317
20.17	25.4	17.95	16.9	20.66	16.33	chr2	82060000	665600	663552	82050000	up3	82711504	81400784	19.59539307441226	-0.3749390840530395	72505.06761467592	1343302
26.33	33.44	32.88	31.28	32.1	26.66	chr2	83340000	661504	659456	83330000	up1	83991504	82680784	28.09753428405321	-0.3608427047729492	85844.21239207045	1252420
35.2	36.88	53.2	52.28	47.1	42.0	chr2	84440000	649216	647168	84430000	down1	85091504	83780784	22.3677560806934	-0.3615719377994537	115753.20025196568	1913950
22.81	21.2	20.1	18.52	19.39	15.92	chr2	85050000	647168	645120	85040000	down2	85701504	84390784	10.249307479224376	-0.2154497951269149	129161.22372723612	1995965
78.0	101.8	96.3	93.3	95.7	75.9	chr2	88350000	667648	665600	88340000	up4	89001504	87690784	30.71790370446368	-0.4283844828605652	74194.8439213505	995181
21.3	21.34	27.17	26.89	25.62	22.34	chr2	91270000	675840	673792	91260000	up8	91921504	90610784	1.1661707875927636	-0.197489321231842	102685.31878863748	3009129
25.67	27.69	33.97	34.28	31.98	28.31	chr2	92480000	667648	665600	92470000	up4	93131504	91820784	0.3894835637936079	-0.2922579050064087	112423.94922673836	2704884
35.03	36.7	54.2	53.16	48.2	42.38	chr2	93470000	665600	663552	93460000	up3	94121504	92810784	3.860637081115177	-0.4562693834304809	96354.17029105268	2499056
27.12	27.6	37.6	38.16	33.72	29.97	chr2	93820000	663552	661504	93810000	up2	94471504	93160784	3.860637081115177	-0.2623886466026306	99853.37644047244	2371042
31.08	33.0	52.5	52.6	45.66	40.2	chr2	94030000	665600	663552	94020000	up3	94681504	93370784	5.762456824322014	-0.260006695985794	118811.0533586308	2147587
28.23	25.66	56.4	62.06	44.53	40.75	chr2	94460000	665600	663552	94450000	up3	95111504	93800784	14.266117969821671	-0.6826434135437012	134511.80760649653	1797665
33.97	42.7	25.27	24.31	30.84	23.98	chr2	95230000	661504	659456	95220000	up1	95881504	94570784	24.07578400191512	-0.141860693693161	67828.81487436777	1300289
32.28	42.6	50.3	48.3	46.88	38.78	chr2	96590000	655360	653312	96580000	tad3	97241504	95930784	17.837967237782564	-0.300644040107727	81102.3214819898	1336519
44.06	56.38	57.78	55.47	56.28	45.78	chr2	97460000	665600	663552	97450000	up3	98111504	96800784	25.76481272490301	-0.4398077428340912	75056.1589701228	1228303
37.7	45.22	48.47	51.06	45.34	40.0	chr2	101670000	643072	641024	101660000	down4	102321504	101010784	9.879583081593957	-0.4867807030677795	120253.06479360355	1837235
46.8	52.06	68.7	65.9	62.16	55.12	chr2	101910000	655360	653312	101900000	tad3	102561504	101250784	4.623644882185972	-0.277352511882782	130532.81850336156	2074957
55.5	63.72	71.56	69.7	67.9	59.38	chr2	102470000	643072	641024	102460000	down4	103121504	101810784	2.7104256200388344	-0.4897995591163635	115409.51691353548	2276536
35.16	40.2	47.94	46.47	44.66	38.72	chr2	103080000	667648	665600	103070000	up4	103731504	102420784	3.860637081115177	-0.5301263928413391	112547.72706097444	2269393
20.27	20.03	21.64	21.39	20.66	18.1	chr2	103430000	669696	667648	103420000	up5	104081504	102770784	3.4779932286857496	-0.4135318696498871	117595.85315546638	2236704
21.81	21.58	27.0	27.56	25.5	22.62	chr2	104040000	655360	653312	104030000	tad3	104691504	103380784	5.004008830827339	-0.3942030668258667	116834.90641932456	2326200
29.8	31.22	29.23	28.95	29.97	26.03	chr2	104600000	634880	632832	104590000	down8	105251504	103940784	5.762456824322014	-0.3426680564880371	119836.00979326268	2265876
36.78	40.84	49.94	49.0	45.94	40.03	chr2	105250000	641024	638976	105240000	down5	105901504	104590784	5.383612811539353	-0.3184404373168945	100504.12099739238	2153507
41.0	42.4	74.9	77.56	61.12	54.8	chr2	106340000	675840	673792	106330000	up8	106991504	105680784	9.137854382545056	-0.3284139037132263	124325.1060476352	1845814
46.1	52.47	89.75	86.3	72.5	64.9	chr2	106980000	636928	634880	106970000	down7	107631504	106320784	9.509098716034185	-0.5844982862472534	133614.5134059253	1754659
35.0	44.66	58.7	57.16	51.22	42.9	chr2	107950000	679936	677888	107940000	up10	108601504	107290784	19.94459833795014	-0.2900779843330383	103904.8213675168	1325402
33.94	42.12	23.3	21.95	29.97	23.14	chr2	108670000	679936	677888	108660000	up10	109321504	108010784	15.345652413468152	-0.2058442831039428	77378.79117360509	1472209
45.62	48.75	65.94	66.75	58.8	52.22	chr2	109890000	673792	671744	109880000	up7	110541504	109230784	16.77439212065251	-0.7037351131439209	106352.49690477656	1571627
41.1	44.28	48.44	47.53	44.47	37.97	chr2	112230000	626688	624640	112220000	down12	112881504	111570784	28.09753428405321	-0.2884178757667541	92715.25782973932	1383697
26.69	28.53	34.1	35.03	31.67	27.72	chr2	112500000	641024	638976	112490000	down5	113151504	111840784	17.837967237782564	-0.2651486694812774	92622.1626522843	1519818
29.12	34.47	46.2	45.56	40.94	35.8	chr2	112790000	669696	667648	112780000	up5	113441504	112130784	11.353920864539518	-0.2907990217208862	133628.68398626064	1807577
33.3	39.78	53.3	51.62	47.34	41.22	chr2	113300000	663552	661504	113290000	up2	113951504	112640784	12.81609916061542	-0.2850922346115112	97762.87615804627	1805845
25.48	27.56	39.22	38.8	34.6	30.72	chr2	113860000	665600	663552	113850000	up3	114511504	113200784	9.509098716034185	-0.3915258646011352	109271.76994646658	1671228
24.7	28.75	25.03	22.48	26.44	21.92	chr2	115520000	655360	653312	115510000	tad3	116171504	114860784	5.004008830827339	-0.1856673061847686	97506.81019887724	1921744
49.84	54.03	61.25	56.6	58.97	51.12	chr2	115850000	665600	663552	115840000	up3	116501504	115190784	5.762456824322014	-0.3261833190917969	115228.20025880964	1843866
28.77	31.05	47.8	44.6	39.53	34.3	chr2	116100000	632832	630784	116090000	down9	116751504	115440784	14.626722752299854	-0.4684125185012817	116927.89391669264	1745711
33.2	33.06	47.7	47.78	41.3	37.1	chr2	116880000	679936	677888	116870000	up10	117531504	116220784	12.451694538490475	-0.498596727848053	123278.29841222576	1827164
31.55	33.97	42.38	40.84	38.25	33.7	chr2	117240000	651264	649216	117230000	tad1	117891504	116580784	2.7104256200388344	-0.2310490012168884	133792.9600162074	1936048
24.92	29.84	28.97	27.86	27.89	23.14	chr2	117470000	628736	626688	117460000	down11	118121504	116810784	5.004008830827339	-0.2745881378650665	133839.8174469589	2064177
30.17	30.02	34.34	33.06	32.88	28.56	chr2	118480000	667648	665600	118470000	up4	119131504	117820784	2.7104256200388344	-0.2782956063747406	110638.42810865202	2297368
25.22	27.81	26.94	26.72	26.19	22.17	chr2	122790000	675840	673792	122780000	up8	123441504	122130784	18.19097234096721	-0.2734681665897369	92149.865310672	1455251
41.94	52.28	63.47	58.22	58.0	47.78	chr2	124090000	671744	669696	124080000	up6	124741504	123430784	11.353920864539518	-0.4515967667102813	86076.98874059322	1613590
22.95	27.88	29.03	27.08	27.66	23.95	chr2	124950000	638976	636928	124940000	down6	125601504	124290784	8.019561574501557	-0.1555305421352386	106379.53497656796	1862866
